H_ID,H_orp_code,H_orp_name,H_address_city,H_address_city_code,H_address_district,H_address_district_code,H_date,H_persons,H_persons_0005,H_persons_0617,H_persons_1899,H_income,H_venr_car_private,H_venr_car_company,H_venr_util,H_venr_other,H_venr_bike,H_region,H_munpop
2044,6203,Brno,NA,NA,NA,NA,13/09/2018,3,0,0,3,50 001 Kè a více,1,0,0,0,2,Jihomoravskı kraj,100 000+
2045,5205,Hradec Králové,NA,NA,NA,NA,08/08/2018,5,1,2,2,30 001–50 000 Kè,1,0,0,0,2,Královéhradeckı kraj,50 000-99 999
2046,5209,Náchod,NA,NA,NA,NA,31/07/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Královéhradeckı kraj,20 000-49 999
2047,5103,Jablonec nad Nisou,NA,NA,NA,NA,25/10/2018,2,0,0,2,NA,1,0,0,0,1,Libereckı kraj,20 000-49 999
2048,5103,Jablonec nad Nisou,NA,NA,NA,NA,09/09/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Libereckı kraj,20 000-49 999
2049,5101,Èeská Lípa,NA,NA,NA,NA,27/06/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Libereckı kraj,20 000-49 999
2050,6221,idlochovice,NA,NA,NA,NA,22/11/2017,2,0,0,2,15 001–22 000 Kè,0,1,0,0,0,Jihomoravskı kraj,1 000-1 999
2051,4202,Dìèín,NA,NA,NA,NA,02/10/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Ústeckı kraj,20 000-49 999
2052,4215,Varnsdorf,NA,NA,NA,NA,05/06/2018,3,1,0,2,22 001–30 000 Kè,2,0,0,0,3,Ústeckı kraj,10 000-19 999
2053,3208,Nıøany,NA,NA,NA,NA,10/07/2018,1,0,0,1,NA,0,0,0,0,0,Plzeòskı kraj,5 000-9 999
2054,2109,Kladno,NA,NA,NA,NA,12/07/2018,2,0,0,2,NA,1,0,0,1,2,Støedoèeskı kraj,50 000-99 999
2055,2109,Kladno,NA,NA,NA,NA,28/08/2018,2,0,0,2,50 001 Kè a více,1,0,0,0,2,Støedoèeskı kraj,50 000-99 999
2056,2115,Mladá Boleslav,NA,NA,NA,NA,24/07/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Støedoèeskı kraj,20 000-49 999
2057,1000,Praha,NA,NA,NA,NA,25/09/2018,5,0,2,3,NA,0,1,0,0,0,Hlavní mìsto Praha,100 000+
2058,1000,Praha,NA,NA,NA,NA,05/02/2019,3,1,0,2,30 001–50 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2059,1000,Praha,NA,NA,NA,NA,07/11/2018,3,0,1,2,9 201–15 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2060,1000,Praha,NA,NA,NA,NA,08/07/2018,1,0,0,1,30 001–50 000 Kè,2,0,0,0,1,Hlavní mìsto Praha,100 000+
2061,1000,Praha,NA,NA,NA,NA,30/08/2018,3,0,1,2,NA,1,0,0,0,2,Hlavní mìsto Praha,100 000+
2062,1000,Praha,NA,NA,NA,NA,05/09/2018,1,0,0,1,NA,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2063,1000,Praha,NA,NA,NA,NA,25/07/2018,2,0,0,2,NA,1,0,0,0,1,Hlavní mìsto Praha,100 000+
2064,1000,Praha,NA,NA,NA,NA,03/04/2018,1,0,0,1,ménì ne 9 200 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2065,1000,Praha,NA,NA,NA,NA,02/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,1,Hlavní mìsto Praha,100 000+
2066,1000,Praha,NA,NA,NA,NA,26/02/2019,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2067,1000,Praha,NA,NA,NA,NA,16/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2068,1000,Praha,NA,NA,NA,NA,27/02/2019,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2069,1000,Praha,NA,NA,NA,NA,17/04/2019,2,0,0,2,30 001–50 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2070,1000,Praha,NA,NA,NA,NA,19/03/2019,2,0,0,2,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2071,1000,Praha,NA,NA,NA,NA,21/03/2019,2,0,0,2,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2072,1000,Praha,NA,NA,NA,NA,20/03/2019,3,1,0,2,NA,0,0,0,0,1,Hlavní mìsto Praha,100 000+
2073,1000,Praha,NA,NA,NA,NA,20/03/2019,2,0,0,2,50 001 Kè a více,0,0,0,0,2,Hlavní mìsto Praha,100 000+
2074,2102,Beroun,NA,NA,NA,NA,24/07/2018,4,0,0,4,NA,1,0,0,0,2,Støedoèeskı kraj,do 999
2075,2117,Neratovice,NA,NA,NA,NA,24/07/2018,3,0,0,3,30 001–50 000 Kè,0,0,0,0,2,Støedoèeskı kraj,10 000-19 999
2076,2118,Nymburk,NA,NA,NA,NA,07/11/2018,2,0,0,2,NA,2,0,0,0,0,Støedoèeskı kraj,do 999
2077,2111,Kralupy nad Vltavou,NA,NA,NA,NA,05/09/2018,4,1,1,2,22 001–30 000 Kè,1,0,0,0,3,Støedoèeskı kraj,10 000-19 999
2078,2120,Pøíbram,NA,NA,NA,NA,05/09/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,3,Støedoèeskı kraj,20 000-49 999
2079,6203,Brno,NA,NA,NA,NA,01/11/2017,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Jihomoravskı kraj,100 000+
2080,3103,Èeskı Krumlov,NA,NA,NA,NA,11/10/2018,2,0,1,1,15 001–22 000 Kè,0,0,0,0,2,Jihoèeskı kraj,1 000-1 999
2081,6220,Znojmo,NA,NA,NA,NA,22/11/2017,4,0,1,3,nevím/nechci odpovídat,1,0,0,0,1,Jihomoravskı kraj,do 999
2082,1000,Praha,NA,NA,NA,NA,07/02/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2083,1000,Praha,NA,NA,NA,NA,12/02/2019,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2084,1000,Praha,NA,NA,NA,NA,23/08/2018,2,0,0,2,30 001–50 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2085,3104,Daèice,NA,NA,NA,NA,13/02/2019,6,0,2,4,NA,2,0,0,0,5,Jihoèeskı kraj,5 000-9 999
2086,4209,Most,NA,NA,NA,NA,04/04/2019,2,0,0,2,NA,1,0,0,0,1,Ústeckı kraj,50 000-99 999
2087,6203,Brno,NA,NA,NA,NA,08/11/2018,1,0,0,1,ménì ne 9 200 Kè,0,0,0,0,0,Jihomoravskı kraj,100 000+
2088,8119,Ostrava,NA,NA,NA,NA,21/02/2019,3,1,1,1,22 001–30 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,100 000+
2089,3102,Èeské Budìjovice,NA,NA,NA,NA,22/08/2018,4,0,2,2,50 001 Kè a více,2,0,0,0,4,Jihoèeskı kraj,5 000-9 999
2090,4209,Most,NA,NA,NA,NA,14/06/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Ústeckı kraj,do 999
2091,6113,Tøebíè,NA,NA,NA,NA,01/11/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Kraj Vysoèina,20 000-49 999
2092,7202,Holešov,NA,NA,NA,NA,14/08/2018,2,0,0,2,22 001–30 000 Kè,2,0,0,0,0,Zlínskı kraj,do 999
2093,8114,Krnov,NA,NA,NA,NA,18/10/2017,1,0,0,1,22 001–30 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,20 000-49 999
2094,6213,Pohoøelice,NA,NA,NA,NA,12/09/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Jihomoravskı kraj,2 000-4 999
2095,3104,Daèice,NA,NA,NA,NA,19/09/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,2,Jihoèeskı kraj,2 000-4 999
2096,4103,Karlovy Vary,NA,NA,NA,NA,14/08/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,4,Karlovarskı kraj,20 000-49 999
2097,3204,Horšovskı Tın,NA,NA,NA,NA,14/08/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,2,Plzeòskı kraj,1 000-1 999
2098,6219,Vyškov,NA,NA,NA,NA,29/11/2017,3,0,1,2,22 001–30 000 Kè,0,0,0,0,1,Jihomoravskı kraj,do 999
2099,7203,Kromìøí,NA,NA,NA,NA,21/08/2018,2,0,0,2,NA,1,0,0,0,2,Zlínskı kraj,2 000-4 999
2100,5213,Rychnov nad Knìnou,NA,NA,NA,NA,09/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Královéhradeckı kraj,2 000-4 999
2101,3108,Písek,NA,NA,NA,NA,22/11/2018,3,0,0,3,50 001 Kè a více,2,1,0,0,3,Jihoèeskı kraj,do 999
2102,8117,Opava,NA,NA,NA,NA,11/04/2019,2,0,0,2,NA,0,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
2103,8119,Ostrava,NA,NA,NA,NA,07/03/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
2104,3116,Vimperk,NA,NA,NA,NA,18/10/2018,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Jihoèeskı kraj,5 000-9 999
2105,5105,Liberec,NA,NA,NA,NA,06/09/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
2106,4205,Litomìøice,NA,NA,NA,NA,03/04/2019,2,0,0,2,NA,0,0,0,0,0,Ústeckı kraj,2 000-4 999
2107,6101,Bystøice nad Pernštejnem,NA,NA,NA,NA,21/08/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Kraj Vysoèina,do 999
2108,7113,Zábøeh,NA,NA,NA,NA,31/07/2018,2,0,0,2,9 201–15 000 Kè,1,0,0,0,1,Olomouckı kraj,10 000-19 999
2109,6205,Buèovice,NA,NA,NA,NA,28/11/2017,2,0,0,2,22 001–30 000 Kè,1,0,0,0,2,Jihomoravskı kraj,1 000-1 999
2110,6205,Buèovice,NA,NA,NA,NA,30/11/2017,4,0,2,2,nevím/nechci odpovídat,0,0,0,0,4,Jihomoravskı kraj,1 000-1 999
2111,6205,Buèovice,NA,NA,NA,NA,29/11/2017,4,0,2,2,22 001–30 000 Kè,2,0,0,0,4,Jihomoravskı kraj,1 000-1 999
2112,7101,Hranice,NA,NA,NA,NA,23/05/2018,4,0,0,4,30 001–50 000 Kè,2,0,0,0,2,Olomouckı kraj,do 999
2113,6205,Buèovice,NA,NA,NA,NA,28/11/2017,3,0,0,3,nevím/nechci odpovídat,2,0,0,1,3,Jihomoravskı kraj,1 000-1 999
2114,6205,Buèovice,NA,NA,NA,NA,28/11/2017,3,1,1,2,22 001–30 000 Kè,2,0,0,0,5,Jihomoravskı kraj,1 000-1 999
2115,6220,Znojmo,NA,NA,NA,NA,31/10/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Jihomoravskı kraj,20 000-49 999
2116,6205,Buèovice,NA,NA,NA,NA,28/11/2017,2,0,0,2,nevím/nechci odpovídat,1,0,0,0,0,Jihomoravskı kraj,do 999
2117,8104,Èeskı Tìšín,NA,NA,NA,NA,16/04/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,20 000-49 999
2118,6213,Pohoøelice,NA,NA,NA,NA,05/06/2018,5,0,2,3,50 001 Kè a více,3,0,1,0,5,Jihomoravskı kraj,1 000-1 999
2119,3116,Vimperk,NA,NA,NA,NA,17/10/2018,3,0,2,1,30 001–50 000 Kè,1,0,0,0,4,Jihoèeskı kraj,5 000-9 999
2120,3101,Blatná,NA,NA,NA,NA,04/04/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Jihoèeskı kraj,do 999
2121,7108,Prostìjov,NA,NA,NA,NA,29/11/2017,2,0,0,2,15 001–22 000 Kè,1,0,0,0,1,Olomouckı kraj,do 999
2122,4213,Teplice,NA,NA,NA,NA,01/11/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Ústeckı kraj,2 000-4 999
2123,5308,Moravská Tøebová,NA,NA,NA,NA,19/06/2018,3,0,1,2,22 001–30 000 Kè,2,0,0,1,3,Pardubickı kraj,2 000-4 999
2124,7205,Otrokovice,NA,NA,NA,NA,21/06/2018,2,0,0,2,NA,0,0,0,0,0,Zlínskı kraj,10 000-19 999
2125,6205,Buèovice,NA,NA,NA,NA,30/11/2017,4,0,0,4,nevím/nechci odpovídat,2,1,0,0,0,Jihomoravskı kraj,do 999
2126,6205,Buèovice,NA,NA,NA,NA,28/11/2017,2,0,0,2,nevím/nechci odpovídat,1,0,0,0,0,Jihomoravskı kraj,do 999
2127,7107,Olomouc,NA,NA,NA,NA,05/09/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Olomouckı kraj,1 000-1 999
2128,6205,Buèovice,NA,NA,NA,NA,30/11/2017,3,1,0,3,nevím/nechci odpovídat,1,0,0,0,0,Jihomoravskı kraj,do 999
2129,6205,Buèovice,NA,NA,NA,NA,30/11/2017,2,0,0,2,nevím/nechci odpovídat,2,0,0,0,0,Jihomoravskı kraj,do 999
2130,6205,Buèovice,NA,NA,NA,NA,29/11/2017,1,0,0,1,nevím/nechci odpovídat,1,0,0,0,0,Jihomoravskı kraj,do 999
2131,3110,Sobìslav,NA,NA,NA,NA,05/02/2019,2,0,0,2,NA,0,0,0,0,2,Jihoèeskı kraj,5 000-9 999
2132,4201,Bílina,NA,NA,NA,NA,05/07/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Ústeckı kraj,1 000-1 999
2133,6205,Buèovice,NA,NA,NA,NA,28/11/2017,2,2,0,2,nevím/nechci odpovídat,2,0,0,0,0,Jihomoravskı kraj,do 999
2134,3206,Kralovice,NA,NA,NA,NA,26/09/2018,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Plzeòskı kraj,do 999
2135,7204,Luhaèovice,NA,NA,NA,NA,25/07/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Zlínskı kraj,5 000-9 999
2136,8119,Ostrava,NA,NA,NA,NA,12/07/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,100 000+
2137,7109,Pøerov,NA,NA,NA,NA,05/09/2018,2,0,0,2,NA,1,0,0,1,2,Olomouckı kraj,do 999
2138,3211,Rokycany,NA,NA,NA,NA,06/03/2019,3,0,0,3,50 001 Kè a více,1,0,0,0,2,Plzeòskı kraj,do 999
2139,2105,Èernošice,NA,NA,NA,NA,18/10/2018,6,0,2,4,NA,2,0,0,1,4,Støedoèeskı kraj,2 000-4 999
2140,5214,Trutnov,NA,NA,NA,NA,05/09/2018,3,0,1,2,22 001–30 000 Kè,1,0,0,0,0,Královéhradeckı kraj,20 000-49 999
2141,6113,Tøebíè,NA,NA,NA,NA,26/07/2018,2,0,0,2,NA,2,0,1,1,0,Kraj Vysoèina,do 999
2142,2108,Hoøovice,NA,NA,NA,NA,17/07/2018,2,0,0,2,NA,0,0,0,1,1,Støedoèeskı kraj,2 000-4 999
2143,3102,Èeské Budìjovice,NA,NA,NA,NA,28/11/2017,3,0,1,2,30 001–50 000 Kè,1,0,0,0,3,Jihoèeskı kraj,50 000-99 999
2144,7108,Prostìjov,NA,NA,NA,NA,14/11/2017,3,0,0,3,30 001–50 000 Kè,1,0,0,0,1,Olomouckı kraj,1 000-1 999
2145,4103,Karlovy Vary,NA,NA,NA,NA,14/02/2019,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Karlovarskı kraj,20 000-49 999
2146,5105,Liberec,NA,NA,NA,NA,19/03/2019,3,0,0,3,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
2147,4213,Teplice,NA,NA,NA,NA,17/10/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Ústeckı kraj,2 000-4 999
2148,7109,Pøerov,NA,NA,NA,NA,21/08/2018,2,0,0,2,30 001–50 000 Kè,3,1,0,0,3,Olomouckı kraj,do 999
2149,7108,Prostìjov,NA,NA,NA,NA,14/11/2017,3,0,0,3,30 001–50 000 Kè,1,0,0,0,3,Olomouckı kraj,1 000-1 999
2150,8108,Havíøov,NA,NA,NA,NA,16/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,1,Moravskoslezskı kraj,50 000-99 999
2151,7108,Prostìjov,NA,NA,NA,NA,15/11/2017,1,0,0,1,nevím/nechci odpovídat,1,0,0,0,0,Olomouckı kraj,1 000-1 999
2152,3205,Klatovy,NA,NA,NA,NA,14/11/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,2,Plzeòskı kraj,2 000-4 999
2153,2105,Èernošice,NA,NA,NA,NA,14/03/2019,2,0,0,2,NA,1,0,0,0,1,Støedoèeskı kraj,5 000-9 999
2154,7108,Prostìjov,NA,NA,NA,NA,14/11/2017,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Olomouckı kraj,1 000-1 999
2155,2105,Èernošice,NA,NA,NA,NA,18/10/2018,2,0,0,2,NA,1,0,0,0,2,Støedoèeskı kraj,5 000-9 999
2156,2109,Kladno,NA,NA,NA,NA,10/07/2018,4,2,0,2,50 001 Kè a více,1,0,1,0,4,Støedoèeskı kraj,50 000-99 999
2157,2105,Èernošice,NA,NA,NA,NA,01/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,1,Støedoèeskı kraj,1 000-1 999
2158,4105,Mariánské Láznì,NA,NA,NA,NA,04/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Karlovarskı kraj,2 000-4 999
2159,1000,Praha,NA,NA,NA,NA,12/09/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,4,Hlavní mìsto Praha,100 000+
2160,1000,Praha,NA,NA,NA,NA,12/09/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2161,1000,Praha,NA,NA,NA,NA,11/09/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2162,1000,Praha,NA,NA,NA,NA,31/07/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2163,1000,Praha,NA,NA,NA,NA,31/07/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,2,Hlavní mìsto Praha,100 000+
2164,7108,Prostìjov,NA,NA,NA,NA,14/11/2017,2,0,0,2,nevím/nechci odpovídat,1,0,0,0,2,Olomouckı kraj,1 000-1 999
2165,8119,Ostrava,NA,NA,NA,NA,01/11/2018,1,0,0,1,22 001–30 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,100 000+
2166,7203,Kromìøí,NA,NA,NA,NA,16/08/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,2,Zlínskı kraj,2 000-4 999
2167,7210,Valašské Meziøíèí,NA,NA,NA,NA,20/03/2019,2,0,0,2,15 001–22 000 Kè,0,0,0,0,1,Zlínskı kraj,20 000-49 999
2168,6113,Tøebíè,NA,NA,NA,NA,14/11/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Kraj Vysoèina,20 000-49 999
2169,5301,Èeská Tøebová,NA,NA,NA,NA,27/02/2019,3,1,0,2,NA,1,0,0,0,2,Pardubickı kraj,10 000-19 999
2170,5105,Liberec,NA,NA,NA,NA,13/06/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
2171,4211,Roudnice nad Labem,NA,NA,NA,NA,25/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Ústeckı kraj,10 000-19 999
2172,4107,Sokolov,NA,NA,NA,NA,14/08/2018,2,0,0,2,NA,1,0,0,0,2,Karlovarskı kraj,20 000-49 999
2173,3209,Plzeò,NA,NA,NA,NA,22/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Plzeòskı kraj,100 000+
2174,3102,Èeské Budìjovice,NA,NA,NA,NA,20/03/2019,2,0,0,2,NA,1,0,0,0,0,Jihoèeskı kraj,50 000-99 999
2175,2102,Beroun,NA,NA,NA,NA,05/07/2018,2,0,0,2,NA,1,0,0,0,0,Støedoèeskı kraj,10 000-19 999
2176,2109,Kladno,NA,NA,NA,NA,28/03/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Støedoèeskı kraj,50 000-99 999
2177,2103,Brandıs nad Labem-Stará Boleslav,NA,NA,NA,NA,24/07/2018,7,0,3,4,30 001–50 000 Kè,2,0,0,0,0,Støedoèeskı kraj,5 000-9 999
2178,8119,Ostrava,NA,NA,NA,NA,01/11/2018,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
2179,6214,Rosice,NA,NA,NA,NA,23/11/2017,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Jihomoravskı kraj,5 000-9 999
2180,1000,Praha,NA,NA,NA,NA,22/08/2018,2,0,0,2,NA,1,0,0,0,2,Hlavní mìsto Praha,100 000+
2181,6203,Brno,NA,NA,NA,NA,20/06/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Jihomoravskı kraj,100 000+
2182,8114,Krnov,NA,NA,NA,NA,25/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,do 999
2183,1000,Praha,NA,NA,NA,NA,05/06/2018,5,0,3,2,50 001 Kè a více,1,0,0,0,1,Hlavní mìsto Praha,100 000+
2184,5213,Rychnov nad Knìnou,NA,NA,NA,NA,28/11/2017,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Královéhradeckı kraj,1 000-1 999
2185,5213,Rychnov nad Knìnou,NA,NA,NA,NA,28/11/2017,4,0,0,4,50 001 Kè a více,4,0,0,3,3,Královéhradeckı kraj,1 000-1 999
2186,5309,Pardubice,NA,NA,NA,NA,08/11/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Pardubickı kraj,50 000-99 999
2187,5309,Pardubice,NA,NA,NA,NA,06/11/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,1,Pardubickı kraj,50 000-99 999
2188,4209,Most,NA,NA,NA,NA,15/08/2018,2,0,1,1,15 001–22 000 Kè,0,0,0,0,0,Ústeckı kraj,50 000-99 999
2189,4202,Dìèín,NA,NA,NA,NA,12/09/2018,1,0,0,1,15 001–22 000 Kè,0,0,0,0,1,Ústeckı kraj,do 999
2190,2117,Neratovice,NA,NA,NA,NA,15/08/2018,3,0,0,3,NA,2,1,0,0,3,Støedoèeskı kraj,2 000-4 999
2191,5213,Rychnov nad Knìnou,NA,NA,NA,NA,23/11/2017,4,0,2,2,nevím/nechci odpovídat,1,0,0,0,3,Královéhradeckı kraj,1 000-1 999
2192,5213,Rychnov nad Knìnou,NA,NA,NA,NA,28/11/2017,1,0,0,1,9 201–15 000 Kè,1,0,0,0,3,Královéhradeckı kraj,1 000-1 999
2193,5213,Rychnov nad Knìnou,NA,NA,NA,NA,22/11/2017,3,0,1,2,22 001–30 000 Kè,1,0,0,1,3,Královéhradeckı kraj,1 000-1 999
2194,5213,Rychnov nad Knìnou,NA,NA,NA,NA,23/11/2017,4,0,1,3,50 001 Kè a více,1,1,0,0,6,Královéhradeckı kraj,1 000-1 999
2195,1000,Praha,NA,NA,NA,NA,07/11/2017,2,0,1,1,22 001–30 000 Kè,0,0,0,0,1,Hlavní mìsto Praha,100 000+
2196,1000,Praha,NA,NA,NA,NA,09/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2197,1000,Praha,NA,NA,NA,NA,09/10/2018,3,1,0,2,30 001–50 000 Kè,1,1,0,0,0,Hlavní mìsto Praha,100 000+
2198,1000,Praha,NA,NA,NA,NA,09/10/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,2,Hlavní mìsto Praha,100 000+
2199,1000,Praha,NA,NA,NA,NA,31/07/2018,1,0,0,1,30 001–50 000 Kè,0,0,0,0,1,Hlavní mìsto Praha,100 000+
2200,5213,Rychnov nad Knìnou,NA,NA,NA,NA,28/11/2017,3,0,1,2,15 001–22 000 Kè,1,0,0,1,2,Královéhradeckı kraj,1 000-1 999
2201,1000,Praha,NA,NA,NA,NA,21/08/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,1,Hlavní mìsto Praha,100 000+
2202,1000,Praha,NA,NA,NA,NA,01/08/2018,4,1,1,2,50 001 Kè a více,2,0,0,0,0,Hlavní mìsto Praha,100 000+
2203,1000,Praha,NA,NA,NA,NA,08/08/2018,3,0,2,1,22 001–30 000 Kè,1,0,0,0,3,Hlavní mìsto Praha,100 000+
2204,8119,Ostrava,NA,NA,NA,NA,02/04/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,2,Moravskoslezskı kraj,100 000+
2205,7205,Otrokovice,NA,NA,NA,NA,09/10/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Zlínskı kraj,5 000-9 999
2206,6113,Tøebíè,NA,NA,NA,NA,13/11/2018,3,1,0,2,NA,1,0,0,0,2,Kraj Vysoèina,20 000-49 999
2207,5309,Pardubice,NA,NA,NA,NA,08/11/2018,3,1,0,2,NA,1,1,0,0,0,Pardubickı kraj,50 000-99 999
2208,5311,Pøelouè,NA,NA,NA,NA,20/03/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Pardubickı kraj,5 000-9 999
2209,5205,Hradec Králové,NA,NA,NA,NA,14/02/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Královéhradeckı kraj,50 000-99 999
2210,1000,Praha,NA,NA,NA,NA,23/11/2017,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2211,4204,Kadaò,NA,NA,NA,NA,15/11/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,2,Ústeckı kraj,10 000-19 999
2212,1000,Praha,NA,NA,NA,NA,18/10/2017,3,0,1,2,50 001 Kè a více,1,0,0,0,0,Hlavní mìsto Praha,100 000+
2213,4212,Rumburk,NA,NA,NA,NA,03/04/2019,4,0,2,2,30 001–50 000 Kè,2,0,0,1,1,Ústeckı kraj,10 000-19 999
2214,4105,Mariánské Láznì,NA,NA,NA,NA,01/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Karlovarskı kraj,10 000-19 999
2215,3209,Plzeò,NA,NA,NA,NA,03/04/2019,3,0,0,3,22 001–30 000 Kè,1,0,0,0,1,Plzeòskı kraj,100 000+
2216,3209,Plzeò,NA,NA,NA,NA,26/06/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Plzeòskı kraj,100 000+
2217,3108,Písek,NA,NA,NA,NA,06/09/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,1,Jihoèeskı kraj,1 000-1 999
2218,2109,Kladno,NA,NA,NA,NA,06/09/2018,4,1,1,2,50 001 Kè a více,1,0,0,0,3,Støedoèeskı kraj,50 000-99 999
2219,2111,Kralupy nad Vltavou,NA,NA,NA,NA,22/08/2018,4,0,0,4,NA,1,0,0,0,2,Støedoèeskı kraj,do 999
2220,1000,Praha,NA,NA,NA,NA,07/08/2018,1,0,0,1,NA,0,0,0,0,0,Hlavní mìsto Praha,100 000+
2221,1000,Praha,NA,NA,NA,NA,12/06/2018,2,0,1,1,30 001–50 000 Kè,0,1,0,0,0,Hlavní mìsto Praha,100 000+
