,PersonID,ActivitySector,JourneyMainMode,LocationID,geometry
8497,70467,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8498,70849,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8499,71280,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8500,71295,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8501,71299,99,1,20209,POINT (-761108.4301646732 -976153.385073967)
8502,71544,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8503,71731,99,6,20193,POINT (-761895.860622292 -976313.8628504789)
8504,71872,99,3,20348,POINT (-761597.4620119218 -975777.395153441)
8505,71979,99,3,20168,POINT (-763317.451642341 -976538.285921738)
8506,71980,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8507,72111,99,6,20706,POINT (-760496.8214628374 -976312.7777012434)
8508,72260,99,3,20373,POINT (-762210.9237905822 -976065.4022503598)
8509,72265,99,6,20420,POINT (-762437.6235134164 -976081.9903636321)
8510,72267,99,6,20610,POINT (-761183.2149732324 -975895.8165533082)
8511,72270,99,1,20691,POINT (-761494.2639964989 -975970.2288932587)
8512,72496,99,5,20662,POINT (-760322.6917052099 -973770.3123218521)
8513,72520,99,6,20291,POINT (-763306.7386185508 -976279.1241397709)
8514,72549,99,3,20170,POINT (-762676.1328156305 -976563.0852681262)
8515,72567,99,6,20224,POINT (-760392.5843720249 -976185.2257520051)
8516,72875,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8517,73295,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8518,73998,99,5,20662,POINT (-760322.6917052099 -973770.3123218521)
8519,74008,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8520,74231,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8521,75851,99,5,20719,POINT (-761783.8038463742 -975420.39292714)
8522,75852,99,6,20704,POINT (-760722.6422930214 -976395.7578209327)
8523,75853,99,4,20692,POINT (-761408.9543027148 -975986.0095583647)
8524,75855,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8525,76611,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8526,76612,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8527,76613,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8528,76852,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8529,77036,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8530,77037,99,7,20219,POINT (-760743.1069409711 -976230.124989408)
8531,77377,99,5,20658,POINT (-760114.862533636 -974088.9591862716)
8532,77760,99,1,20300,POINT (-761890.0677784396 -975853.009925553)
8533,78257,99,3,20351,POINT (-763431.2674896012 -975801.10754123)
8534,79046,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8535,79526,99,1,20702,POINT (-760473.0713265566 -976352.7628554942)
8536,79791,99,7,20390,POINT (-761667.9951175064 -976052.0827818995)
8537,79804,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8538,79805,99,2,20311,POINT (-763472.2159974797 -975683.3176875127)
8539,79806,99,3,17707,POINT (-763404.4030000002 -976228.8000000002)
8540,79938,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8541,79939,99,6,20682,POINT (-761698.3720657314 -976685.6400282047)
8542,79941,99,4,20658,POINT (-760114.862533636 -974088.9591862716)
8543,80010,99,3,20196,POINT (-761659.7645379747 -976261.5566780675)
8544,80851,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8545,80869,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8546,81128,99,1,20349,POINT (-763525.9221951501 -975770.2454079001)
8547,82839,99,4,20662,POINT (-760322.6917052099 -973770.3123218521)
8548,82853,99,7,20658,POINT (-760114.862533636 -974088.9591862716)
8549,82975,99,6,20239,POINT (-760682.7000927901 -974214.505131888)
8550,82976,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8551,82977,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8552,83201,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8553,83621,99,4,20692,POINT (-761408.9543027148 -975986.0095583647)
8554,83622,99,3,20213,POINT (-760637.7303818557 -976120.634587433)
8555,83647,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8556,83874,99,6,17707,POINT (-763404.4030000002 -976228.8000000002)
8557,84574,99,1,17052,POINT (-761461.4830000001 -973686.1900000001)
8558,84575,99,1,20646,POINT (-760994.3520876956 -975604.0083901579)
8559,84576,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8560,84682,99,5,20662,POINT (-760322.6917052099 -973770.3123218521)
8561,84692,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8562,84838,99,3,20278,POINT (-760854.599686248 -977270.9015966628)
8563,84987,99,5,20702,POINT (-760473.0713265566 -976352.7628554942)
8564,85752,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8565,85993,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8566,86049,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8567,86224,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8568,86396,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8569,86501,99,3,20309,POINT (-762024.1060513501 -975879.8375547727)
8570,86502,99,6,6833,POINT (-760937.2130000001 -976731.6900000001)
8571,86503,99,3,20578,POINT (-761326.650838846 -973925.9881742321)
8572,86758,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8573,86788,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8574,87300,99,6,20137,POINT (-762780.5922190791 -976605.7893513775)
8575,87305,99,6,20240,POINT (-760679.0772544072 -974264.4629486261)
8576,87689,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8577,87690,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8578,87695,99,1,20624,POINT (-760778.144948894 -973453.6856634174)
8579,89444,99,6,20281,POINT (-760790.1641935703 -978146.4373227039)
8580,89445,99,3,17052,POINT (-761461.4830000001 -973686.1900000001)
8581,89478,99,6,20269,POINT (-761111.5946835059 -974998.831993273)
8582,90090,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8583,90117,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8584,90227,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8585,90289,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8586,90312,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8587,90434,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8588,90514,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8589,90586,99,7,20646,POINT (-760994.3520876956 -975604.0083901579)
8590,90616,99,3,20702,POINT (-760473.0713265566 -976352.7628554942)
8591,90641,99,6,20365,POINT (-762145.4678429158 -976042.7900981045)
8592,90645,99,3,20221,POINT (-760667.3006106321 -976208.1352043552)
8593,90651,99,3,20624,POINT (-760778.144948894 -973453.6856634174)
8594,90717,99,4,20645,POINT (-761027.419856648 -975666.7829390111)
8595,90811,99,3,20429,POINT (-762101.9074033289 -976177.5416758277)
8596,90856,99,6,20712,POINT (-761931.97090126 -975570.7523106963)
8597,90895,99,7,20662,POINT (-760322.6917052099 -973770.3123218521)
8598,90939,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8599,91058,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8600,91124,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8601,91330,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8602,91371,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8603,91389,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8604,91403,99,5,20662,POINT (-760322.6917052099 -973770.3123218521)
8605,91440,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8606,91494,99,6,16391,POINT (-763507.5930000001 -975949.9900000001)
8607,91499,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8608,91552,99,7,20624,POINT (-760778.144948894 -973453.6856634174)
8609,91567,99,1,20620,POINT (-760803.7273061811 -973562.4133191336)
8610,91751,99,3,20606,POINT (-761035.3581349918 -975897.994276175)
8611,91832,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8612,91844,99,3,20554,POINT (-761514.0284514972 -975210.2268632452)
8613,91929,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8614,91940,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8615,91954,99,4,20349,POINT (-763525.9221951501 -975770.2454079001)
8616,91962,99,6,20209,POINT (-761108.4301646732 -976153.385073967)
8617,91980,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8618,92020,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8619,92067,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8620,92069,99,7,20658,POINT (-760114.862533636 -974088.9591862716)
8621,92119,99,6,20188,POINT (-761277.248571978 -976440.6589854223)
8622,92149,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8623,92190,99,3,20355,POINT (-761517.3123866318 -975984.7809154969)
8624,92205,99,8,20658,POINT (-760114.862533636 -974088.9591862716)
8625,92218,99,3,20513,POINT (-760621.9222193161 -974163.602489586)
8626,92321,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8627,92325,99,3,20226,POINT (-760964.0105196482 -976169.4276273688)
8628,92332,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8629,92442,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8630,92555,99,5,20309,POINT (-762024.1060513501 -975879.8375547727)
8631,92596,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8632,92617,99,3,20350,POINT (-763532.0365376951 -975904.2349279685)
8633,92710,99,6,20472,POINT (-763440.8178262722 -975728.2673534307)
8634,92714,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8635,92869,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8636,92875,99,3,20225,POINT (-760728.9943849095 -976351.0282482153)
8637,92879,99,3,20332,POINT (-763189.7323269786 -975883.3423204089)
8638,92925,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8639,92997,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8640,93024,99,3,20338,POINT (-762121.3104102201 -975794.8780784628)
8641,93032,99,3,20461,POINT (-761856.1873448391 -975931.6710400596)
8642,93222,99,6,20706,POINT (-760496.8214628374 -976312.7777012434)
8643,93247,99,3,20211,POINT (-760804.1694990315 -976052.7172739754)
8644,93332,99,3,20213,POINT (-760637.7303818557 -976120.634587433)
8645,93374,99,6,20164,POINT (-761213.1522272073 -976462.8445022792)
8646,93382,99,4,20462,POINT (-761831.3807914671 -975811.3287738629)
8647,93503,99,1,20281,POINT (-760790.1641935703 -978146.4373227039)
8648,93508,99,5,20552,POINT (-761630.3011427333 -975212.1286623504)
8649,93575,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8650,93606,99,3,20617,POINT (-760789.7481867839 -973735.5431016849)
8651,93622,99,6,20466,POINT (-761566.6442059183 -976133.7325598705)
8652,93727,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8653,93934,99,6,20179,POINT (-761308.8992613417 -976434.3373895622)
8654,93936,99,3,20307,POINT (-762066.3295109789 -975803.6416646872)
8655,94001,99,1,20604,POINT (-761065.299781063 -975973.6843450282)
8656,94018,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8657,94090,99,4,20658,POINT (-760114.862533636 -974088.9591862716)
8658,94113,99,1,20164,POINT (-761213.1522272073 -976462.8445022792)
8659,94118,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8660,94198,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8661,94204,99,7,20702,POINT (-760473.0713265566 -976352.7628554942)
8662,94241,99,7,20658,POINT (-760114.862533636 -974088.9591862716)
8663,94407,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8664,94416,99,7,20193,POINT (-761895.860622292 -976313.8628504789)
8665,94418,99,6,20347,POINT (-761708.8943578367 -975813.717370585)
8666,94572,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8667,94606,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8668,94651,99,6,20209,POINT (-761108.4301646732 -976153.385073967)
8669,94920,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8670,95365,99,3,20131,POINT (-761362.7182856976 -976220.4205596349)
8671,95490,99,4,20461,POINT (-761856.1873448391 -975931.6710400596)
8672,95556,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8673,95726,99,1,20153,POINT (-762963.6532866436 -976379.4854997317)
8674,96208,99,3,20692,POINT (-761408.9543027148 -975986.0095583647)
8675,96333,99,6,20187,POINT (-762069.7487794686 -976688.1834898111)
8676,96518,99,6,20605,POINT (-761337.6233128033 -975605.6717012291)
8677,96618,99,3,20281,POINT (-760790.1641935703 -978146.4373227039)
8678,96832,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8679,96844,99,3,20350,POINT (-763532.0365376951 -975904.2349279685)
8680,97003,99,1,20355,POINT (-761517.3123866318 -975984.7809154969)
8681,97211,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8682,98213,99,6,20358,POINT (-761708.8803472439 -976223.5209270751)
8683,98348,99,6,20719,POINT (-761783.8038463742 -975420.39292714)
8684,98375,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8685,98468,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8686,98552,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8687,98675,99,1,20282,POINT (-760841.9868624223 -976975.4666023265)
8688,98810,99,7,20658,POINT (-760114.862533636 -974088.9591862716)
8689,99169,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8690,99284,6,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8691,99559,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8692,99894,99,4,20662,POINT (-760322.6917052099 -973770.3123218521)
8693,101074,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8694,101858,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8695,102679,99,3,20692,POINT (-761408.9543027148 -975986.0095583647)
8696,102692,99,4,20662,POINT (-760322.6917052099 -973770.3123218521)
8697,102695,99,6,20165,POINT (-762418.777910794 -976539.3461809497)
8698,102735,99,3,20344,POINT (-761764.4462504704 -975693.7720903988)
8699,102847,99,6,20429,POINT (-762101.9074033289 -976177.5416758277)
8700,103109,99,3,20308,POINT (-763168.4127193275 -975898.0334099897)
8701,103529,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8702,103550,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8703,103551,99,1,20231,POINT (-760866.3783188338 -976176.3031656595)
8704,104081,99,7,20355,POINT (-761517.3123866318 -975984.7809154969)
8705,105239,99,6,20222,POINT (-760815.0183988579 -976298.8518698853)
8706,105431,99,1,20171,POINT (-761192.5568406992 -976474.4519287918)
8707,105613,99,1,20223,POINT (-760554.8994497143 -976202.9707854533)
8708,106062,99,6,20658,POINT (-760114.862533636 -974088.9591862716)
8709,106270,99,1,20658,POINT (-760114.862533636 -974088.9591862716)
8710,106321,99,3,17052,POINT (-761461.4830000001 -973686.1900000001)
8711,106631,99,6,20662,POINT (-760322.6917052099 -973770.3123218521)
8712,107130,99,4,20658,POINT (-760114.862533636 -974088.9591862716)
8713,107325,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8714,108492,99,3,20241,POINT (-760899.706624427 -974413.2102766101)
8715,108647,99,6,20330,POINT (-763172.0724177782 -975853.644099717)
8716,108850,99,3,20658,POINT (-760114.862533636 -974088.9591862716)
8717,109090,99,4,20662,POINT (-760322.6917052099 -973770.3123218521)
8718,110108,99,1,20662,POINT (-760322.6917052099 -973770.3123218521)
8719,110405,6,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8720,110543,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8721,110869,99,4,17707,POINT (-763404.4030000002 -976228.8000000002)
8722,9300,99,7,20285,POINT (-761040.5435611779 -978656.4836636496)
8723,9332,99,6,20215,POINT (-760837.246924116 -976264.2290373533)
8724,9412,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8725,9528,99,5,20285,POINT (-761040.5435611779 -978656.4836636496)
8726,9539,99,6,20285,POINT (-761040.5435611779 -978656.4836636496)
8727,9559,99,1,20285,POINT (-761040.5435611779 -978656.4836636496)
8728,9616,99,6,20285,POINT (-761040.5435611779 -978656.4836636496)
8729,9654,99,3,20215,POINT (-760837.246924116 -976264.2290373533)
8730,9694,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8731,9703,99,6,20553,POINT (-761655.1470337526 -975030.3464783166)
8732,9741,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8733,9794,6,1,20285,POINT (-761040.5435611779 -978656.4836636496)
8734,9797,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8735,9999,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8736,10029,99,1,20281,POINT (-760790.1641935703 -978146.4373227039)
8737,10134,6,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8738,10151,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8739,10302,99,6,20285,POINT (-761040.5435611779 -978656.4836636496)
8740,10486,99,1,20285,POINT (-761040.5435611779 -978656.4836636496)
8741,10506,99,7,20196,POINT (-761659.7645379747 -976261.5566780675)
8742,10525,99,6,20176,POINT (-762409.8723796182 -976426.9769894498)
8743,10583,99,5,20285,POINT (-761040.5435611779 -978656.4836636496)
8744,10584,99,4,20285,POINT (-761040.5435611779 -978656.4836636496)
8745,10593,99,6,20285,POINT (-761040.5435611779 -978656.4836636496)
8746,10812,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8747,10927,99,6,20267,POINT (-760821.5069963728 -975134.1320639189)
8748,11136,99,1,20279,POINT (-760817.0372434342 -976890.5514061291)
8749,11148,99,3,20705,POINT (-760477.8794558457 -976231.9022893076)
8750,11169,99,3,20142,POINT (-762665.1718558839 -976433.5434392679)
8751,11185,99,3,20418,POINT (-762449.7483361427 -976060.93264965)
8752,11214,99,3,20710,POINT (-761836.5011834786 -975441.7802425111)
8753,11414,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8754,11613,99,1,20285,POINT (-761040.5435611779 -978656.4836636496)
8755,11685,99,1,20281,POINT (-760790.1641935703 -978146.4373227039)
8756,11729,99,1,20712,POINT (-761931.97090126 -975570.7523106963)
8757,11747,99,7,20281,POINT (-760790.1641935703 -978146.4373227039)
8758,11833,6,7,20239,POINT (-760682.7000927901 -974214.505131888)
8759,12203,99,6,20285,POINT (-761040.5435611779 -978656.4836636496)
8760,12304,6,6,20285,POINT (-761040.5435611779 -978656.4836636496)
8761,12307,99,3,20278,POINT (-760854.599686248 -977270.9015966628)
8762,12333,99,6,20642,POINT (-760610.4541836822 -975983.7437749716)
8763,12403,99,3,20285,POINT (-761040.5435611779 -978656.4836636496)
8764,12434,99,3,6833,POINT (-760937.2130000001 -976731.6900000001)
8765,12562,99,3,20706,POINT (-760496.8214628374 -976312.7777012434)
8766,12662,99,3,20282,POINT (-760841.9868624223 -976975.4666023265)
8767,12685,99,3,20662,POINT (-760322.6917052099 -973770.3123218521)
8768,12701,99,3,20213,POINT (-760637.7303818557 -976120.634587433)
8769,12765,99,3,20278,POINT (-760854.599686248 -977270.9015966628)
8770,12938,99,3,20281,POINT (-760790.1641935703 -978146.4373227039)
8771,12978,99,3,20278,POINT (-760854.599686248 -977270.9015966628)
