,PersonID,TripID,TripOrderNum,TripMainMode,DestPurpose,LocationID,geometry
9171,68406,C_48964,2,1,3,9245,POINT (-752397.2930000001 -979609.4700000001)
9172,68411,C_43520,1,1,3,10601,POINT (-753897.0630000001 -977755.0400000002)
9173,68411,C_43524,3,1,3,10610,POINT (-753891.0130000002 -977596.6100000001)
9174,68411,C_43521,4,1,6,23359,POINT (-753958.0124661037 -976889.7405191596)
9175,68442,C_1380,3,6,2,13995,POINT (-755820.6130000001 -978879.4900000001)
9176,68448,C_43616,2,1,6,2587,POINT (-756630.5930000001 -974597.9900000001)
9177,68453,C_49917,3,1,2,23033,POINT (-767137.7794419373 -970988.0706036183)
9178,68454,C_3867,1,6,3,22928,POINT (-769888.7053745912 -971037.2878559737)
9179,68461,C_26397,2,1,3,23053,POINT (-768409.3788969506 -971310.5613886578)
9180,68463,C_41336,3,7,3,23137,POINT (-766879.4645348875 -969601.0051791929)
9181,68465,C_46565,1,1,3,12762,POINT (-767176.5930000001 -970780.8600000001)
9182,68470,C_43616,2,1,6,23032,POINT (-767023.5635097945 -970991.3269494787)
9183,68471,C_24200,1,1,3,24737,POINT (-764987.0368768782 -968772.5686913275)
9184,68496,C_29202,1,6,6,22917,POINT (-769352.5546335193 -972209.589968121)
9185,68501,C_14478,2,1,3,23082,POINT (-768274.6098748016 -971476.6776523803)
9186,68515,C_29202,1,6,6,9071,POINT (-753132.8830000001 -979094.9700000001)
9187,68525,C_4928,3,3,2,22926,POINT (-769895.8253751572 -971350.4476388545)
9188,68526,C_50094,3,1,2,22796,POINT (-768012.0398550706 -973739.3651517582)
9189,68528,C_12111,3,6,3,22676,POINT (-766659.9983150818 -974542.6866449036)
9190,68528,C_12113,5,1,2,22793,POINT (-767390.7380811214 -973897.7073775886)
9191,68530,C_30182,3,1,6,23029,POINT (-767529.3210663502 -970837.9243510329)
9192,68536,C_4577,1,1,6,22678,POINT (-767381.7084644461 -973504.6947428921)
9193,68536,C_4579,2,1,3,13518,POINT (-767494.9730000001 -973814.4400000001)
9194,68536,C_4576,4,1,6,264,POINT (-766915.0030000001 -973942.1600000001)
9195,68538,C_18747,1,1,3,240,POINT (-767522.9630000001 -974105.2300000001)
9196,68538,C_18746,2,1,6,2831,POINT (-767089.2030000001 -974001.3300000001)
9197,68539,C_2480,2,6,3,2051,POINT (-750054.4630000001 -979657.1799890974)
9198,68541,C_20624,2,6,6,22204,POINT (-766261.9396173581 -971851.5753475771)
9199,68543,C_13741,1,1,2,17519,POINT (-769400.3230000001 -970933.0500000002)
9200,68546,C_45303,2,6,3,17529,POINT (-769134.9030000002 -971369.4500000001)
9201,68549,C_23441,2,6,6,12841,POINT (-756793.6530000002 -976480.6300000001)
9202,68551,C_3276,1,6,6,8096,POINT (-763362.5930000001 -962025.9900000001)
9203,68551,C_3275,2,6,3,25144,POINT (-762041.8012684905 -964614.6187973415)
9204,68556,C_17545,1,7,2,25512,POINT (-769789.5395617186 -971663.4796637116)
9205,68559,C_34416,1,2,3,9116,POINT (-750771.1730000001 -979274.7400000001)
9206,68560,C_12848,2,6,3,23351,POINT (-752513.6349796719 -976621.1135210859)
9207,68569,C_42226,1,1,2,3706,POINT (-764352.2430000001 -974903.5000000001)
9208,68570,C_23880,1,6,3,22204,POINT (-766261.9396173581 -971851.5753475771)
9209,68573,C_28559,1,1,3,9749,POINT (-767922.4430000001 -972858.1700000002)
9210,68577,C_7445,3,1,3,7603,POINT (-767403.8230000001 -971139.3700000001)
9211,68595,C_12848,2,6,3,9734,POINT (-767808.3430000001 -972926.2900000002)
9212,68596,C_10316,1,6,2,22179,POINT (-764800.2465208429 -971334.0086502947)
9213,68596,C_10318,3,1,2,6583,POINT (-769452.5930000001 -976352.9900000001)
9214,68599,C_7445,3,1,3,23278,POINT (-753201.1955280349 -976210.9999060094)
9215,68605,C_24328,1,1,6,18164,POINT (-767637.3230000001 -973831.1800000001)
9216,68607,C_44105,1,6,6,4497,POINT (-761836.5930000001 -971403.9900000001)
9217,68607,C_44107,3,6,6,22679,POINT (-767602.7430056102 -973122.9624698615)
9218,68621,C_19225,3,6,2,24720,POINT (-765251.668904491 -968447.8755878964)
9219,68624,C_42742,2,1,6,22648,POINT (-767806.0939770195 -972582.4992549332)
9220,68626,C_19221,1,1,2,16295,POINT (-767647.4430000001 -970863.0599890974)
9221,68629,C_2382,1,1,3,13092,POINT (-767333.3530000001 -970833.4300000001)
9222,68630,C_31221,1,1,3,5279,POINT (-767441.5930000001 -972147.9900000001)
9223,68631,C_19225,3,6,2,17522,POINT (-767920.7830000001 -972937.6000000001)
9224,68634,C_45676,2,3,3,22686,POINT (-768010.0629393613 -973845.3120748516)
9225,68636,C_49555,2,1,2,21504,POINT (-755086.9266225843 -974895.2105531999)
9226,68637,C_40802,1,5,2,22828,POINT (-769923.2899948664 -976504.4983005014)
9227,68638,C_43616,2,1,6,2273,POINT (-767673.9230000001 -973677.0800000001)
9228,68639,C_396,3,1,3,8321,POINT (-767680.3130000001 -973531.5700000001)
9229,68643,C_11883,1,1,6,22780,POINT (-767348.9459484161 -973562.4555146901)
9230,68643,C_11884,2,1,3,2194,POINT (-767508.8030000001 -973737.2000000001)
9231,68645,C_43436,1,7,6,5438,POINT (-757895.5930000001 -959743.9900000001)
9232,68646,C_28559,1,1,3,16321,POINT (-752397.5930000001 -976064.9900000001)
9233,6865,C_50359,3,1,2,12801,POINT (-767494.7030000001 -970821.9900000001)
9234,68651,C_1724,1,6,6,24907,POINT (-752561.4458881979 -981518.9104970477)
9235,68651,C_1721,2,6,2,21760,POINT (-757773.7507301883 -975278.2641226712)
9236,68651,C_1722,3,6,3,17978,POINT (-757632.7330000001 -975527.1700000002)
9237,68663,C_43616,2,1,6,3799,POINT (-753022.5930000001 -976327.1000000001)
9238,68666,C_26397,2,1,3,780,POINT (-754157.3530000001 -977967.2600000001)
9239,68678,C_22365,2,1,3,24838,POINT (-756134.1601153848 -981063.8546657789)
9240,6871,C_42958,2,6,2,22970,POINT (-766680.5742359121 -971187.000527306)
9241,6877,C_2382,1,1,3,23286,POINT (-755218.0843182878 -973585.4178267772)
9242,68770,C_21924,1,6,3,22637,POINT (-768223.2668091961 -973460.0957986887)
9243,68770,C_21926,3,1,2,8479,POINT (-767771.6730000001 -973298.2100000001)
9244,68786,C_7445,3,1,3,3865,POINT (-752147.5330000001 -975960.4000000001)
9245,68787,C_13584,2,6,3,2205,POINT (-754195.5930000001 -975086.4300000001)
9246,6880,C_34416,1,2,3,22859,POINT (-767906.9097490354 -975328.2435089729)
9247,68933,C_20002,1,1,3,12464,POINT (-755652.0030000001 -980045.0400000002)
9248,68938,C_43616,2,1,6,12196,POINT (-755653.8630000001 -980183.7600000001)
9249,6894,C_48964,2,1,3,25142,POINT (-760687.1570558579 -966007.704747419)
9250,68955,C_7392,1,6,3,24677,POINT (-766188.5647873398 -969449.6687341323)
9251,68963,C_50414,2,1,6,25104,POINT (-759184.1752933421 -964911.7899906308)
9252,68964,C_39273,1,1,3,19469,POINT (-759634.1523239636 -961922.9551165531)
9253,68964,C_39274,2,1,2,19401,POINT (-759646.1523577272 -961549.8532174992)
9254,6898,C_34416,1,2,3,15065,POINT (-762245.5930000001 -967723.9900000001)
9255,68986,C_38979,1,1,3,10180,POINT (-767562.0930000001 -970196.6499890975)
9256,68987,C_33420,1,2,6,23079,POINT (-768153.882318586 -970884.7356841194)
9257,68988,C_32072,2,6,6,22925,POINT (-769537.8557505532 -971913.4532423842)
9258,6899,C_34416,1,2,3,19440,POINT (-759606.7569451203 -961468.0579937991)
9259,68990,C_34416,1,2,3,22970,POINT (-766680.5742359121 -971187.000527306)
9260,68994,C_7448,1,1,3,12762,POINT (-767176.5930000001 -970780.8600000001)
9261,68996,C_19225,3,6,2,24679,POINT (-766612.5701423145 -969051.0104616712)
9262,68997,C_26354,1,2,3,17767,POINT (-766467.0330000001 -970427.7900000002)
9263,69006,C_8376,3,6,3,12919,POINT (-767436.3230000001 -970528.3899890975)
9264,69008,C_7445,3,1,3,15724,POINT (-768271.3130000001 -971462.8800000001)
9265,69012,C_45303,2,6,3,22915,POINT (-768772.1425501761 -972136.3867765877)
9266,69014,C_6637,2,7,3,21557,POINT (-762868.927528177 -973265.3939196838)
9267,69017,C_29202,1,6,6,24402,POINT (-764430.0106766112 -966266.578843341)
9268,69018,C_20624,2,6,6,25216,POINT (-758890.8852977499 -964589.9693112497)
9269,69086,C_20624,2,6,6,4058,POINT (-755172.8830000001 -976794.4300000001)
9270,69090,C_6012,1,6,6,22150,POINT (-763909.0849697518 -974252.6326262979)
9271,69090,C_6015,3,6,3,22327,POINT (-764552.8911792386 -976556.586847641)
9272,69091,C_40117,3,1,2,14409,POINT (-767167.8130000001 -974024.6400000001)
9273,69103,C_16403,2,1,3,8205,POINT (-767840.8630000001 -973238.2500000001)
9274,69109,C_30182,3,1,6,14095,POINT (-767615.2030000001 -973265.7900000002)
9275,6915,C_40117,3,1,2,23079,POINT (-768153.882318586 -970884.7356841194)
9276,6921,C_14948,3,1,3,4534,POINT (-753579.3230000001 -976768.9800000001)
9277,69281,C_45303,2,6,3,10781,POINT (-762757.7930000001 -974721.7700000001)
9278,69282,C_45303,2,6,3,20707,POINT (-762843.0622168006 -977018.2737611606)
9279,69299,C_20458,1,6,6,16629,POINT (-758039.0330000001 -977509.3100000001)
9280,6930,C_21046,1,1,2,191,POINT (-767596.1330000001 -973903.1700000002)
9281,69300,C_30182,3,1,6,22612,POINT (-749707.9641815808 -977791.7254371969)
9282,69307,C_6637,2,7,3,6988,POINT (-756015.1230000001 -975011.5700000001)
9283,69308,C_13741,1,1,2,13050,POINT (-755728.6430000002 -976857.6000000001)
9284,6937,C_38383,1,1,3,23901,POINT (-767887.1743083984 -980964.0322129134)
9285,69391,C_34089,3,1,3,23809,POINT (-763571.8171562674 -983566.2384236439)
9286,69391,C_34090,4,1,2,23806,POINT (-763246.8596178789 -983532.5576673992)
9287,69433,C_12111,3,6,3,22684,POINT (-766294.8952695772 -972875.1370845974)
9288,69433,C_12113,5,1,2,23052,POINT (-768388.3504216817 -970929.4256784556)
9289,69434,C_1719,1,6,6,22975,POINT (-766667.17960156 -970896.5650383212)
9290,69434,C_1715,4,6,6,12887,POINT (-767250.1430000002 -971417.5700000001)
9291,69467,C_3836,1,1,6,17327,POINT (-760145.5930000001 -971981.9900000001)
9292,69469,C_19855,1,1,6,6465,POINT (-760693.5930000001 -973420.9900000001)
9293,69469,C_19857,3,1,3,23533,POINT (-759807.3816256901 -973338.7418016315)
9294,69556,C_45303,2,6,3,25208,POINT (-758861.8129400138 -965367.731212166)
9295,69571,C_21345,1,4,3,24131,POINT (-761694.4249151048 -960611.7411032935)
9296,69576,C_23871,1,3,6,23251,POINT (-752364.8090698199 -976452.8465993052)
9297,69608,C_30182,3,1,6,3292,POINT (-748603.6830000001 -979372.4100000001)
9298,69611,C_6637,2,7,3,22688,POINT (-766738.9029020144 -974321.9203064693)
9299,69640,C_6637,2,7,3,21557,POINT (-762868.927528177 -973265.3939196838)
9300,6965,C_21593,1,6,6,22959,POINT (-766634.0275240482 -970943.5169855249)
9301,6965,C_21596,4,1,2,12919,POINT (-767436.3230000001 -970528.3899890975)
9302,697,C_40117,3,1,2,24737,POINT (-764987.0368768782 -968772.5686913275)
9303,69778,C_1830,2,6,2,22237,POINT (-763249.8167307135 -971482.7906661846)
9304,69778,C_1829,4,1,2,16368,POINT (-752304.5930000001 -975953.9900000001)
9305,69778,C_1833,6,1,2,23191,POINT (-751918.1202330302 -974130.5311672195)
9306,69781,C_13667,1,7,6,23230,POINT (-752604.0191245443 -975571.1187794834)
9307,69785,C_28927,3,6,3,462,POINT (-752489.5830000001 -974500.8799890975)
9308,69797,C_6934,3,6,6,22492,POINT (-759414.2544653938 -984534.1583128779)
9309,69797,C_6933,4,6,3,22257,POINT (-762676.9351259735 -970919.8756049973)
9310,69801,C_19490,1,4,6,5438,POINT (-757895.5930000001 -959743.9900000001)
9311,69801,C_19491,2,3,2,24313,POINT (-767644.5390704903 -960567.9309595495)
9312,69811,C_50205,3,1,2,15488,POINT (-752515.3530000001 -975652.5699890974)
9313,69815,C_9994,1,1,2,23032,POINT (-767023.5635097945 -970991.3269494787)
9314,69817,C_13667,1,7,6,12887,POINT (-767250.1430000002 -971417.5700000001)
9315,69819,C_3330,1,1,3,173,POINT (-766821.5930000001 -974185.9900000001)
9316,69819,C_3332,2,1,6,22643,POINT (-766521.3065460571 -974046.4895515522)
9317,69831,C_44818,3,6,3,6495,POINT (-763646.3530000001 -972879.4200000002)
9318,69853,C_46554,5,6,2,24748,POINT (-756881.7458193888 -971928.7431569587)
9319,69858,C_38508,1,6,6,21129,POINT (-758384.8955250402 -979189.1077223712)
9320,69860,C_25172,3,6,6,24032,POINT (-768975.9454877725 -978919.2813884766)
9321,69864,C_25917,1,6,6,3807,POINT (-764416.8030000001 -975912.4000000001)
9322,69864,C_25919,3,6,6,4660,POINT (-764826.2230000001 -978706.1400000001)
9323,69865,C_50205,3,1,2,9675,POINT (-767836.1930000001 -973139.2400000001)
9324,69868,C_36865,2,1,3,20538,POINT (-761764.5659845335 -975040.3140594405)
9325,69870,C_17039,1,2,6,22879,POINT (-769483.2322660756 -974154.400319258)
9326,69872,C_36865,2,1,3,23771,POINT (-763529.5788270435 -976943.6359831844)
9327,69874,C_13236,3,1,3,240,POINT (-767522.9630000001 -974105.2300000001)
9328,69929,C_46554,5,6,2,5325,POINT (-761495.3630000001 -975544.3900000001)
9329,69958,C_11831,1,5,6,20948,POINT (-759516.8396239567 -976638.6719108793)
9330,70006,C_20520,1,1,6,22342,POINT (-762322.3635797846 -978046.1085234603)
9331,70006,C_20522,3,4,6,818,POINT (-763243.3030000001 -975040.2700000001)
9332,70008,C_1830,2,6,2,15705,POINT (-760920.5930000001 -978567.9900000001)
9333,70008,C_1829,4,1,2,17383,POINT (-763916.4930000001 -977596.7600000001)
9334,70008,C_1833,6,1,2,5237,POINT (-763628.5930000001 -977843.9900000001)
9335,70010,C_49119,2,1,3,22164,POINT (-765062.1905870095 -971447.8849111667)
9336,70011,C_1830,2,6,2,10024,POINT (-768625.5930000001 -971793.9900000001)
9337,70011,C_1829,4,1,2,18289,POINT (-764446.1330000001 -977417.4900000001)
9338,70011,C_1833,6,1,2,23667,POINT (-763612.8037753758 -977869.0728633626)
9339,70012,C_24086,1,1,3,18590,POINT (-764096.3630000001 -978036.1500000001)
9340,70015,C_12140,1,2,3,5237,POINT (-763628.5930000001 -977843.9900000001)
9341,70015,C_12142,3,2,6,22345,POINT (-763066.0077676304 -977603.9542447013)
9342,70054,C_32960,1,3,3,22537,POINT (-766010.3218812849 -977083.6600272318)
9343,7007,C_2318,1,1,6,22666,POINT (-768630.3363596387 -973913.1345929753)
9344,7007,C_2319,2,1,3,22735,POINT (-768046.4586196386 -973188.9729761238)
9345,70074,C_29195,2,1,3,963,POINT (-764553.5030000001 -984641.8800000001)
9346,70093,C_41990,1,1,3,24028,POINT (-765412.8006841514 -978843.8662647273)
9347,70119,C_21038,1,1,6,4694,POINT (-752239.9830000001 -976052.6800000001)
9348,70121,C_48964,2,1,3,24927,POINT (-752885.3429935182 -978237.8701211034)
9349,70122,C_33726,1,6,2,24859,POINT (-754783.2836853768 -979711.7958052916)
9350,70125,C_38375,1,1,3,22152,POINT (-763427.5446473032 -974154.1877868999)
9351,70126,C_21106,1,1,6,23386,POINT (-752979.6806583216 -976843.927454493)
9352,70126,C_21105,4,6,2,4496,POINT (-752922.4630000001 -976659.2000000001)
9353,70127,C_13667,1,7,6,24409,POINT (-768536.3773427961 -965401.3307881716)
9354,70141,C_48964,2,1,3,17767,POINT (-766467.0330000001 -970427.7900000002)
9355,7016,C_40018,1,1,2,18590,POINT (-764096.3630000001 -978036.1500000001)
9356,70172,C_31327,1,7,3,25136,POINT (-760432.1184495107 -966128.6768048704)
9357,70174,C_31157,1,2,3,23280,POINT (-753459.727927491 -976209.5493009604)
9358,70201,C_23880,1,6,3,10994,POINT (-754399.8230000001 -975786.2700000001)
9359,70249,C_32099,2,6,3,21538,POINT (-754809.57191832 -974388.3526233684)
9360,70250,C_48271,3,6,3,23602,POINT (-756085.4772372273 -970145.1133043969)
9361,70255,C_30058,1,1,2,22598,POINT (-751811.583000401 -976456.7416726003)
9362,7026,C_40797,1,1,6,12862,POINT (-751094.0830000001 -980962.6900000001)
9363,7026,C_40796,2,1,3,24965,POINT (-751919.7065812198 -981031.0619897665)
9364,7026,C_40798,4,1,3,12862,POINT (-751094.0830000001 -980962.6900000001)
9365,7027,C_1029,3,6,3,24140,POINT (-763804.1836675094 -961507.1659091257)
9366,70288,C_49214,2,7,3,9212,POINT (-751303.8330000001 -979604.5600000001)
9367,70289,C_7593,1,6,3,17139,POINT (-750840.1530000002 -976609.4000000001)
9368,7029,C_50359,3,1,2,2719,POINT (-761678.3230000001 -982759.4000000001)
9369,70306,C_36687,1,1,6,3159,POINT (-751248.4530000001 -976159.0000000001)
9370,70306,C_36689,3,1,2,18473,POINT (-750975.1830000001 -975731.6300000001)
9371,70306,C_36691,5,1,2,22596,POINT (-751299.10628837 -976354.8626242757)
9372,7033,C_45452,1,3,6,25364,POINT (-758392.1035950829 -969059.6511996023)
9373,7033,C_45453,2,3,3,25251,POINT (-757422.8585464185 -967636.171086129)
9374,70343,C_40947,2,1,3,23351,POINT (-752513.6349796719 -976621.1135210859)
9375,70356,C_43270,2,7,3,14538,POINT (-755170.9830000001 -976485.5100000001)
9376,70357,C_27286,1,1,2,23234,POINT (-752428.6862037434 -975599.6230687202)
9377,70359,C_51428,1,1,6,16338,POINT (-752364.5930000001 -975944.9900000001)
9378,70360,C_22393,1,1,6,23196,POINT (-752219.2242555581 -975615.1975102543)
9379,70360,C_22392,3,1,3,811,POINT (-752890.7230000001 -976256.4500000001)
9380,70360,C_22390,5,1,2,3159,POINT (-751248.4530000001 -976159.0000000001)
9381,70362,C_36603,2,6,6,19557,POINT (-761468.1615402927 -962960.9311130281)
9382,70363,C_48964,2,1,3,17500,POINT (-754367.8830000001 -973307.5500000002)
9383,70369,C_16267,2,1,3,21550,POINT (-754851.2506212377 -974592.0857271818)
9384,70369,C_16268,5,6,6,15488,POINT (-752515.3530000001 -975652.5699890974)
9385,70370,C_8376,3,6,3,462,POINT (-752489.5830000001 -974500.8799890975)
9386,70371,C_37828,1,6,3,23348,POINT (-752738.1032863125 -978021.0444555075)
9387,70371,C_37829,2,6,2,22601,POINT (-750097.0339492334 -977490.2481652009)
9388,70392,C_28818,3,1,3,15842,POINT (-753437.2830000001 -976130.7099890974)
9389,70393,C_1737,1,3,3,21510,POINT (-755168.1618298352 -974905.7873640949)
9390,70406,C_41097,3,1,2,7605,POINT (-768351.5930000001 -970949.9900000001)
9391,70418,C_42958,2,6,2,23852,POINT (-765223.2078978239 -983521.3667707596)
9392,70419,C_40802,1,5,2,18473,POINT (-750975.1830000001 -975731.6300000001)
9393,70430,C_28927,3,6,3,22555,POINT (-765305.5134345667 -977940.1547911699)
9394,70431,C_44377,1,6,3,20874,POINT (-761950.5631336248 -975135.9299729037)
9395,70435,C_19490,1,4,6,25154,POINT (-756048.6534277862 -963473.6555023596)
9396,70435,C_19491,2,3,2,25154,POINT (-756048.6534277862 -963473.6555023596)
9397,70437,C_28555,3,1,2,22342,POINT (-762322.3635797846 -978046.1085234603)
9398,7048,C_29202,1,6,6,11420,POINT (-758750.8330000001 -975426.7800000001)
9399,70497,C_19225,3,6,2,22649,POINT (-767554.0072907244 -972458.0273895545)
9400,7050,C_42939,3,1,2,14997,POINT (-752190.0030000001 -976042.2100000001)
9401,70512,C_9972,2,1,6,24294,POINT (-766325.1270446952 -964395.2541210452)
9402,70512,C_9970,3,1,3,24309,POINT (-765408.1769022256 -964328.8372870969)
9403,70518,C_7448,1,1,3,22322,POINT (-764425.9944262744 -975613.1455957014)
9404,70520,C_31327,1,7,3,13094,POINT (-758240.2130000001 -974167.6200000001)
9405,70560,C_49214,2,7,3,22154,POINT (-763954.5720735465 -973932.3792329361)
9406,70562,C_40018,1,1,2,22638,POINT (-767167.4764201248 -974375.921276785)
9407,70563,C_34416,1,2,3,24312,POINT (-766782.8984566174 -961004.4218433079)
9408,70567,C_45676,2,3,3,22853,POINT (-769834.4126506969 -976310.0579840301)
9409,70573,C_45676,2,3,3,23836,POINT (-764331.2558236914 -983926.4929815027)
9410,70582,C_8454,5,6,2,25398,POINT (-757269.8028270284 -969656.5875513285)
9411,70585,C_26182,1,3,2,13837,POINT (-759458.4830000001 -976110.7500000001)
9412,70585,C_26181,3,2,2,22492,POINT (-759414.2544653938 -984534.1583128779)
9413,70588,C_25921,1,6,6,3041,POINT (-762127.5830000001 -982868.9100000001)
9414,70594,C_48995,3,1,3,23032,POINT (-767023.5635097945 -970991.3269494787)
9415,70703,C_36043,1,1,3,2212,POINT (-752059.5930000001 -975583.9900000001)
9416,70703,C_36045,3,1,2,16611,POINT (-749889.8230000001 -977726.0100000001)
9417,70707,C_46797,1,1,6,18402,POINT (-749803.7630000002 -977489.6800000001)
9418,70712,C_46252,2,6,3,22859,POINT (-767906.9097490354 -975328.2435089729)
9419,70714,C_21972,1,7,6,23978,POINT (-765978.9488507219 -979051.8661738654)
9420,70719,C_9032,1,6,6,20739,POINT (-762866.5811078319 -974891.7688343343)
9421,70719,C_9036,2,6,2,18454,POINT (-761918.5930000001 -976843.9900000001)
9422,70719,C_9033,3,6,3,18415,POINT (-762201.2030000001 -977110.9100000001)
9423,70721,C_8245,2,6,3,23651,POINT (-763274.2635410605 -978098.4637965921)
9424,70721,C_8248,3,6,6,17123,POINT (-763595.9130000001 -977313.9400000001)
9425,70721,C_8246,4,6,2,22152,POINT (-763427.5446473032 -974154.1877868999)
9426,70722,C_37677,3,1,3,23908,POINT (-767063.1769101489 -981298.7163715665)
9427,70734,C_39273,1,1,3,23811,POINT (-763556.9018459973 -984039.5648581627)
9428,70734,C_39274,2,1,2,23817,POINT (-763350.6253475934 -983576.607107589)
9429,70738,C_44750,1,1,3,23532,POINT (-760132.6809562619 -973153.2415076903)
9430,70739,C_19225,3,6,2,23570,POINT (-760874.1585181202 -972035.3709771042)
9431,7075,C_13895,3,1,3,13012,POINT (-767390.4830000001 -970792.7200000001)
9432,70787,C_38556,2,6,3,22639,POINT (-768551.9621213685 -974411.7280070449)
9433,70788,C_5666,1,1,6,22639,POINT (-768551.9621213685 -974411.7280070449)
9434,70788,C_5669,3,1,3,8370,POINT (-767753.7530000001 -973312.5500000002)
9435,70788,C_5668,5,1,6,8492,POINT (-767822.5930000001 -973292.9900000001)
