,TripID,PersonID,TripOrderNum,OriginStart,DestEnd,TripMainMode,OriginTownCode,DestTownCode,OriginState,DestState,OriginDistrictCode,DestDistrictCode,CrowFliesTripDist,OriginPurpose,DestPurpose,DeclaredTripTime
24758,CZ24759,CZ13139,2,34200,36000,3,,,Česko,Česko,1100,1100,5447.10742579499,2,1,30.0
24759,CZ24760,CZ13139,3,57600,58500,1,,,Česko,Česko,1100,1100,931.0096592985681,1,6,15.0
24760,CZ24761,CZ13139,4,59400,61200,1,,,Česko,Česko,1100,1100,931.0096592985681,6,1,30.0
8996,CZ8996,CZ1314,1,36000,39600,7,,,Česko,Česko,6110,2101,43447.456806606,1,2,60.0
8995,CZ8997,CZ1314,2,72000,75600,7,,,Česko,Česko,2101,6110,43447.456806606,2,1,60.0
24766,CZ24767,CZ13141,1,27000,27600,1,,,Česko,Česko,8105,8105,532.1409645703991,1,3,10.200000000000001
24765,CZ24766,CZ13141,2,30600,31200,1,,,Česko,Česko,8105,8105,532.1409645703991,3,1,10.200000000000001
24768,CZ24769,CZ13142,1,41400,41700,1,,,Česko,Česko,8119,8119,180.368407573143,1,3,4.8
24767,CZ24768,CZ13142,2,44400,44700,1,,,Česko,Česko,8119,8119,180.368407573143,3,1,4.8
24769,CZ24770,CZ13143,1,28800,30600,3,,,Česko,Česko,8119,8119,3184.75508609621,1,6,30.0
24770,CZ24771,CZ13143,2,36900,38700,3,,,Česko,Česko,8119,8119,3184.75508609621,6,1,30.0
24772,CZ24773,CZ13144,1,45000,48600,7,,,Česko,Česko,6203,6203,6870.0,1,2,60.0
24771,CZ24772,CZ13144,2,64800,67800,7,,,Česko,Česko,6203,6203,6880.0,2,1,49.8
48576,CZ48576,CZ13145,1,23400,24300,6,,,Česko,Česko,6203,6203,3151.0334227969897,1,6,15.0
48575,CZ48577,CZ13145,2,26100,26580,6,,,Česko,Česko,6203,6203,1061.5239212710399,6,4,7.800000000000001
48577,CZ48578,CZ13145,3,30600,31200,1,,,Česko,Česko,6203,6203,772.003160038008,4,2,10.200000000000001
48578,CZ48579,CZ13145,4,36000,36600,6,,,Česko,Česko,6203,6203,1929.9607715765098,2,1,10.200000000000001
51410,CZ51411,CZ13146,1,23400,24300,6,,,Česko,Česko,6203,6203,3151.0334227969897,1,5,15.0
51411,CZ51412,CZ13146,2,46800,48000,7,,,Česko,Česko,6203,6203,3151.0334227969897,5,1,19.8
46634,CZ46634,CZ13147,1,45000,46200,6,,,Česko,Česko,6203,6203,3151.0334227969897,1,6,19.8
46633,CZ46635,CZ13147,2,46800,48000,6,,,Česko,Česko,6203,6203,3151.0334227969897,6,1,19.8
24773,CZ24774,CZ13149,1,33600,35400,3,,,Česko,Česko,6203,6203,5898.943985856919,1,3,30.0
24774,CZ24775,CZ13149,2,37200,39000,3,,,Česko,Česko,6203,6203,5898.943985856919,3,1,30.0
8998,CZ8999,CZ1315,1,36000,39600,7,,,Česko,Česko,6110,2101,43447.456806606,1,2,60.0
8997,CZ8998,CZ1315,2,72000,75600,7,,,Česko,Česko,2101,6110,43447.456806606,2,1,60.0
24775,CZ24776,CZ13150,1,46800,50400,3,,,Česko,Česko,6203,6203,9390.0,1,6,60.0
24776,CZ24777,CZ13150,2,66600,70200,3,,,Česko,Česko,6203,6203,9970.0,6,1,60.0
24784,CZ24785,CZ13153,1,18000,19800,1,,,Česko,Česko,6115,6115,816.730878564464,1,4,30.0
24786,CZ24787,CZ13153,2,58500,60300,1,,,Česko,Česko,6115,6115,816.730878564464,4,1,30.0
24783,CZ24784,CZ13153,3,68400,68700,1,,,Česko,Česko,6115,6115,234.660462062239,1,2,4.8
24785,CZ24786,CZ13153,4,79200,79500,1,,,Česko,Česko,6115,6115,234.660462062239,2,1,4.8
24787,CZ24788,CZ13154,1,36000,36600,2,,,Česko,Česko,5309,5309,2485.35592055888,1,2,10.200000000000001
24788,CZ24789,CZ13154,2,44400,45000,2,,,Česko,Česko,5309,5309,2485.35592055888,2,1,10.200000000000001
24790,CZ24791,CZ13155,1,17400,20100,3,,,Česko,Česko,5309,5309,5150.0,1,6,45.0
24789,CZ24790,CZ13155,2,51600,54300,3,,,Česko,Česko,5309,5309,5000.0,6,1,45.0
24791,CZ24792,CZ13156,1,28800,33900,5,,,Česko,Česko,5309,1100,94785.3885442515,1,6,85.19999999999999
24792,CZ24793,CZ13156,2,69600,74700,5,,,Česko,Česko,1100,5309,94785.3885442515,6,1,85.19999999999999
24793,CZ24794,CZ13157,1,36000,41100,5,,,Česko,Česko,5309,1100,94785.3885442515,1,6,85.19999999999999
24794,CZ24795,CZ13157,2,57600,62700,5,,,Česko,Česko,1100,5309,94785.3885442515,6,1,85.19999999999999
24795,CZ24796,CZ13158,1,32400,34200,3,,,Česko,Česko,5205,5205,1412.29821317452,1,2,30.0
24796,CZ24797,CZ13158,2,61200,63000,3,,,Česko,Česko,5205,5205,1412.29821317452,2,1,30.0
24797,CZ24798,CZ13159,1,32400,34200,3,,,Česko,Česko,5205,5205,1412.29821317452,1,2,30.0
24798,CZ24799,CZ13159,2,61200,63000,3,,,Česko,Česko,5205,5205,1412.29821317452,2,1,30.0
24799,CZ24800,CZ13160,1,32400,34200,3,,,Česko,Česko,5205,5205,1412.29821317452,1,2,30.0
24800,CZ24801,CZ13160,2,61200,63000,3,,,Česko,Česko,5205,5205,1412.29821317452,2,1,30.0
38239,CZ38240,CZ13161,1,21600,22200,6,,,Česko,Česko,5205,5205,3127.44123470991,1,4,10.200000000000001
38240,CZ38241,CZ13161,2,50400,51000,6,,,Česko,Česko,5205,5205,3127.44123470991,4,1,10.200000000000001
24801,CZ24802,CZ13167,1,32400,36000,2,,,Česko,Česko,5214,5214,9035.95990604552,1,4,60.0
24802,CZ24803,CZ13167,2,57600,61200,2,,,Česko,Česko,5214,5214,10790.0,4,1,60.0
24804,CZ24805,CZ13168,1,51000,52200,2,,,Česko,Česko,5214,5214,900.0,1,3,19.8
24803,CZ24804,CZ13168,2,54000,54900,2,,,Česko,Česko,5214,5214,734.2016751194001,3,1,15.0
883,CZ883,CZ1317,1,23400,24300,6,,,Česko,Česko,4206,4206,4022.22563789152,1,4,15.0
882,CZ884,CZ1317,2,54600,55800,6,,,Česko,Česko,4206,4206,4022.22563789152,4,1,19.8
42125,CZ42125,CZ13171,1,27000,27300,7,,,Česko,Česko,5103,5103,219.49732045800798,1,5,4.8
42124,CZ42124,CZ13171,2,54000,54900,1,,,Česko,Česko,5103,5103,175.005264539097,5,2,15.0
42123,CZ42126,CZ13171,3,61200,61800,1,,,Česko,Česko,5103,5103,105.080510040878,2,1,10.200000000000001
47984,CZ47985,CZ13174,1,23400,24000,7,,,Česko,Česko,5105,5105,6680.90072629124,1,4,10.200000000000001
47985,CZ47986,CZ13174,2,57600,58800,7,,,Česko,Česko,5105,5105,6680.90072629124,4,1,19.8
44937,CZ44938,CZ13175,1,23400,24000,6,,,Česko,Česko,5105,5105,6680.90072629124,1,4,10.200000000000001
44938,CZ44939,CZ13175,2,57600,58800,6,,,Česko,Česko,5105,5105,6680.90072629124,4,1,19.8
4199,CZ4200,CZ13176,1,39600,43200,6,,,Česko,Česko,5213,5309,39725.812488400305,1,3,60.0
4200,CZ4201,CZ13176,2,48000,51600,6,,,Česko,Česko,5309,5213,39725.812488400305,3,1,60.0
3341,CZ3342,CZ13177,1,25200,26400,1,,,Česko,Česko,5213,5213,576.862677707505,1,4,19.8
3342,CZ3343,CZ13177,2,54000,55200,1,,,Česko,Česko,5213,5213,576.862677707505,4,1,19.8
5010,CZ5011,CZ13178,1,26400,27600,1,,,Česko,Česko,5213,5213,576.862677707505,1,5,19.8
5011,CZ5012,CZ13178,2,44400,45600,1,,,Česko,Česko,5213,5213,576.862677707505,5,1,19.8
4782,CZ4785,CZ13179,1,26400,27300,1,,,Česko,Česko,5213,5213,576.862677707505,1,5,15.0
4783,CZ4784,CZ13179,2,48000,48600,1,,,Česko,Česko,5213,5213,576.862677707505,5,1,10.200000000000001
4785,CZ4786,CZ13179,3,52800,54600,1,,,Česko,Česko,5213,5213,380.0,1,2,30.0
4784,CZ4783,CZ13179,4,59400,61200,1,,,Česko,Česko,5213,5213,380.0,2,1,30.0
1616,CZ1616,CZ1318,1,22500,25200,6,,,Česko,Česko,4206,4206,7200.0,1,4,45.0
1615,CZ1617,CZ1318,2,60300,61200,6,,,Česko,Česko,4206,4206,5601.98235847251,4,1,15.0
47596,CZ47596,CZ13181,1,50400,50580,1,,,Česko,Česko,4207,4207,200.92730118218898,1,3,3.0
47595,CZ47597,CZ13181,2,51600,51780,1,,,Česko,Česko,4207,4207,200.92730118218898,3,1,3.0
24805,CZ24806,CZ13182,1,30900,31500,6,,,Česko,Česko,4209,4209,1842.41211021143,1,4,10.200000000000001
24806,CZ24807,CZ13182,2,62400,63000,6,,,Česko,Česko,4209,4209,1842.41211021143,4,1,10.200000000000001
5080,CZ5082,CZ13183,1,27000,27600,1,,,Česko,Česko,5213,5213,390.05011238184403,1,5,10.200000000000001
5083,CZ5081,CZ13183,2,54000,54600,1,,,Česko,Česko,5213,5213,390.05011238184403,5,1,10.200000000000001
5082,CZ5083,CZ13183,3,55800,57000,1,,,Česko,Česko,5213,5213,413.588489449687,1,2,19.8
5081,CZ5084,CZ13183,4,61200,62400,1,,,Česko,Česko,5213,5213,413.588489449687,2,1,19.8
3908,CZ3908,CZ13184,1,18900,20100,1,,,Česko,Česko,5213,5213,543.988245076512,1,4,19.8
3907,CZ3910,CZ13184,2,54000,55200,1,,,Česko,Česko,5213,5213,543.988245076512,4,1,19.8
3906,CZ3909,CZ13184,3,57600,58200,1,,,Česko,Česko,5213,5213,336.52373138992596,1,3,10.200000000000001
3909,CZ3907,CZ13184,4,62400,63000,1,,,Česko,Česko,5213,5213,336.52373138992596,3,1,10.200000000000001
4948,CZ4948,CZ13185,1,18000,19200,6,,,Česko,Česko,5213,5213,6125.08434142851,1,4,19.8
4947,CZ4949,CZ13185,2,66000,67200,6,,,Česko,Česko,5213,5213,6125.08434142851,4,1,19.8
4622,CZ4620,CZ13186,1,32400,33000,1,,,Česko,Česko,5213,5213,88.4236075613959,1,3,10.200000000000001
4619,CZ4623,CZ13186,2,36000,36600,1,,,Česko,Česko,5213,5213,88.4236075613959,3,1,10.200000000000001
4620,CZ4622,CZ13186,3,48000,52200,1,,,Česko,Česko,5213,3102,217300.0,1,2,70.19999999999999
4621,CZ4621,CZ13186,4,54000,58500,1,,,Česko,Česko,3102,5213,217300.0,2,1,75.0
42139,CZ42140,CZ13191,1,26400,27300,1,,,Česko,Česko,2120,2120,606.843387271412,1,5,15.0
42140,CZ42139,CZ13191,2,46800,47700,1,,,Česko,Česko,2120,2120,606.843387271412,5,1,15.0
42141,CZ42142,CZ13191,3,54000,55800,1,,,Česko,Česko,2120,2120,359.425210424639,1,2,30.0
42138,CZ42141,CZ13191,4,59400,61200,1,,,Česko,Česko,2120,2120,359.425210424639,2,1,30.0
42143,CZ42143,CZ13194,1,26400,27300,1,,,Česko,Česko,2120,2120,606.843387271412,1,5,15.0
42142,CZ42144,CZ13194,2,46800,47700,1,,,Česko,Česko,2120,2120,624.531834209589,5,2,15.0
42144,CZ42145,CZ13194,3,64800,65100,1,,,Česko,Česko,2120,2120,66.21780395701141,2,1,4.8
38249,CZ38249,CZ13195,1,30000,30720,6,,,Česko,Česko,2110,2110,874.291342789384,1,6,12.0
38248,CZ38250,CZ13195,2,33300,33600,6,,,Česko,Česko,2110,2110,874.291342789384,6,1,4.8
42146,CZ42146,CZ13196,1,19800,20700,3,,,Česko,Česko,2110,2110,874.291342789384,1,4,15.0
42145,CZ42147,CZ13196,2,66000,66600,7,,,Česko,Česko,2110,2110,874.291342789384,4,1,10.200000000000001
24809,CZ24810,CZ13198,1,27000,27600,3,,,Česko,Česko,1100,1100,1161.354926353,1,4,10.200000000000001
24807,CZ24808,CZ13198,2,43200,49500,3,,,Česko,Česko,1100,1100,9790.0,4,6,105.0
24808,CZ24809,CZ13198,3,54000,57000,3,,,Česko,Česko,1100,1100,10710.0,6,1,49.8
7447,CZ7448,CZ132,1,58800,59700,1,,,Česko,Česko,4210,4210,413.773280861148,1,3,15.0
7448,CZ7449,CZ132,2,65400,66900,1,,,Česko,Česko,4210,4210,413.773280861148,3,1,25.2
24813,CZ24814,CZ13200,1,37800,39000,1,,,Česko,Česko,1100,1100,305.09127297252803,1,3,19.8
24812,CZ24813,CZ13200,2,43200,44400,1,,,Česko,Česko,1100,1100,305.09127297252803,3,1,19.8
24817,CZ24818,CZ13201,1,23400,25200,3,,,Česko,Česko,1100,1100,3573.18248783024,1,4,30.0
24816,CZ24817,CZ13201,2,54000,55800,3,,,Česko,Česko,1100,1100,3573.18248783024,4,1,30.0
24814,CZ24815,CZ13201,3,55860,58200,4,,,Česko,Česko,1100,1100,12081.4039424206,1,2,39.0
24815,CZ24816,CZ13201,4,66600,70200,3,,,Česko,Česko,1100,1100,19310.0,2,1,60.0
51195,CZ51195,CZ13202,1,60600,61200,1,,,Česko,Česko,1100,1100,269.50271818320897,1,2,10.200000000000001
51194,CZ51196,CZ13202,2,62400,63000,1,,,Česko,Česko,1100,1100,269.50271818320897,2,1,10.200000000000001
46188,CZ46188,CZ13204,1,60600,61200,1,,,Česko,Česko,1100,1100,269.50271818320897,1,2,10.200000000000001
46185,CZ46189,CZ13204,2,62400,63000,1,,,Česko,Česko,1100,1100,269.50271818320897,2,1,10.200000000000001
1372,CZ1373,CZ13205,1,30600,32400,1,,,Česko,Česko,6102,6102,1405.9857779848298,1,3,30.0
1373,CZ1374,CZ13205,2,34800,36600,1,,,Česko,Česko,6102,6102,1405.9857779848298,3,1,30.0
24819,CZ24820,CZ13209,1,23520,24600,6,,,Česko,Česko,1100,1100,6237.29845820655,1,4,18.0
24818,CZ24819,CZ13209,2,55800,57300,6,,,Česko,Česko,1100,1100,6237.29845820655,4,1,25.2
36450,CZ36450,CZ1321,1,36000,37200,1,,,Česko,Česko,1100,1100,2496.68198750142,1,3,19.8
36449,CZ36451,CZ1321,2,39600,40800,1,,,Česko,Česko,1100,1100,2590.0,3,1,19.8
36451,CZ36452,CZ1321,3,45000,45300,1,,,Česko,Česko,1100,1100,45.5724795126956,1,6,4.8
36452,CZ36453,CZ1321,4,48600,48900,1,,,Česko,Česko,1100,1100,45.5724795126956,6,1,4.8
24828,CZ24829,CZ13213,1,17400,20280,3,,,Česko,Česko,1100,1100,13250.0,1,4,48.0
24827,CZ24828,CZ13213,2,64800,68400,3,,,Česko,Česko,1100,1100,10010.0,4,1,60.0
24829,CZ24830,CZ13214,1,17400,20280,3,,,Česko,Česko,1100,1100,13250.0,1,4,48.0
24830,CZ24831,CZ13214,2,64800,68400,3,,,Česko,Česko,1100,1100,10010.0,4,1,60.0
46226,CZ46227,CZ13216,1,19800,20700,1,,,Česko,Česko,2125,2125,1065.6649606069998,1,4,15.0
46228,CZ46228,CZ13216,2,50400,51300,1,,,Česko,Česko,2125,2125,1188.86325649882,4,3,15.0
46227,CZ46229,CZ13216,3,52200,52500,1,,,Česko,Česko,2125,2125,158.831555280126,3,1,4.8
51076,CZ51077,CZ13217,1,26400,26700,3,,,Česko,Česko,2125,2125,797.996572534017,1,5,4.8
51077,CZ51078,CZ13217,2,53400,54300,1,,,Česko,Česko,2125,2125,797.996572534017,5,1,15.0
2552,CZ2553,CZ13218,1,24000,24600,2,,,Česko,Česko,5205,5205,1246.1026108779001,1,4,10.200000000000001
2551,CZ2554,CZ13218,2,57600,58020,2,,,Česko,Česko,5205,5205,918.931845044891,4,3,7.199999999999999
2553,CZ2552,CZ13218,3,59400,59580,2,,,Česko,Česko,5205,5205,371.34686381566803,3,1,3.0
45554,CZ45554,CZ13219,1,16200,19800,6,,,Česko,Česko,1100,5205,92026.38857187079,1,4,60.0
45553,CZ45555,CZ13219,2,23400,27600,6,,,Česko,Česko,5205,1100,92026.38857187079,4,1,70.19999999999999
45557,CZ45556,CZ13219,3,43200,48600,6,,,Česko,Česko,1100,5105,105760.0,1,4,90.0
45558,CZ45557,CZ13219,4,54000,59400,6,,,Česko,Česko,5105,1100,106760.0,4,1,90.0
45555,CZ45558,CZ13219,5,64800,68400,6,,,Česko,Česko,1100,3209,93248.4021550296,1,4,60.0
45556,CZ45559,CZ13219,6,73800,77400,6,,,Česko,Česko,3209,1100,93248.4021550296,4,1,60.0
3048,CZ3050,CZ13222,1,25200,26100,3,,,Česko,Česko,5309,5309,2045.4806103105102,1,4,15.0
3049,CZ3049,CZ13222,2,58500,59400,3,,,Česko,Česko,5309,5309,2045.4806103105102,4,1,15.0
4704,CZ4708,CZ13223,1,27300,29400,6,,,Česko,Česko,5309,5205,20896.6315571614,1,5,34.8
4706,CZ4705,CZ13223,2,45300,46500,6,,,Česko,Česko,5205,5309,20896.6315571614,5,1,19.8
4707,CZ4707,CZ13223,3,59400,60600,3,,,Česko,Česko,5309,5309,2162.76893974892,1,2,19.8
4705,CZ4706,CZ13223,4,76800,77580,3,,,Česko,Česko,5309,5309,2162.76893974892,2,1,13.2
24832,CZ24833,CZ13224,1,19800,20700,6,,,Česko,Česko,2110,2110,7561.27756772455,1,4,15.0
24831,CZ24832,CZ13224,2,50400,51300,6,,,Česko,Česko,2110,2110,7561.27756772455,4,1,15.0
24833,CZ24834,CZ13225,1,28800,29700,6,,,Česko,Česko,2110,2110,6333.476075112,1,6,15.0
24834,CZ24835,CZ13225,2,29700,36900,6,,,Česko,Česko,2110,2110,6333.476075112,6,1,120.0
24836,CZ24837,CZ13225,3,37800,38700,6,,,Česko,Česko,2110,2110,6997.645914552189,1,4,15.0
24835,CZ24836,CZ13225,4,56700,57600,6,,,Česko,Česko,2110,2110,6997.645914552189,4,1,15.0
24837,CZ24838,CZ13226,1,27000,27900,1,,,Česko,Česko,2109,2109,421.31575825449903,1,5,15.0
24838,CZ24839,CZ13226,2,46800,47700,1,,,Česko,Česko,2109,2109,421.31575825449903,5,1,15.0
24839,CZ24840,CZ13229,1,23400,24600,6,,,Česko,Česko,2109,2124,3964.99975848048,1,4,19.8
24840,CZ24841,CZ13229,2,56700,57900,6,,,Česko,Česko,2124,2109,3964.99975848048,4,1,19.8
9003,CZ9004,CZ1323,1,30600,31080,6,,,Česko,Česko,8108,8108,1846.15837908961,1,6,7.800000000000001
9002,CZ9003,CZ1323,2,64800,65400,6,,,Česko,Česko,8108,8108,1846.15837908961,6,1,10.200000000000001
44499,CZ44498,CZ13232,1,34200,35100,6,,,Česko,Česko,2122,2122,3177.22067474098,1,2,15.0
44500,CZ44499,CZ13232,2,46800,47100,1,,,Česko,Česko,2122,2122,8170.0,2,3,4.8
44497,CZ44500,CZ13232,3,48600,48900,1,,,Česko,Česko,2122,2122,8150.0,3,2,4.8
44498,CZ44501,CZ13232,4,57600,58500,6,,,Česko,Česko,2122,2122,3177.22067474098,2,1,15.0
5579,CZ5581,CZ13234,1,36900,37380,1,,,Česko,Česko,6203,1100,205470.0,1,3,7.800000000000001
5580,CZ5580,CZ13234,2,38400,38880,1,,,Česko,Česko,1100,6203,205470.0,3,1,7.800000000000001
24841,CZ24842,CZ13237,1,23400,28800,2,,,Česko,Česko,2105,1100,31470.0,1,4,90.0
24842,CZ24843,CZ13237,2,59400,64800,2,,,Česko,Česko,1100,2105,29220.0,4,1,90.0
24846,CZ24847,CZ13239,1,28800,33300,5,,,Česko,Česko,2105,1100,27810.0,1,5,75.0
24847,CZ24848,CZ13239,2,62100,66600,5,,,Česko,Česko,1100,2105,27500.0,5,1,75.0
9006,CZ9005,CZ1324,1,22800,24600,6,,,Česko,Česko,8108,8119,15694.3161537789,1,4,30.0
9004,CZ9006,CZ1324,2,58500,60300,6,,,Česko,Česko,8119,8119,8933.39461116102,4,2,30.0
9005,CZ9007,CZ1324,3,63600,64800,6,,,Česko,Česko,8119,8108,7101.86628539127,2,1,19.8
38251,CZ38251,CZ13241,1,14400,15000,6,,,Česko,Česko,2107,2107,1868.0588783283501,1,4,10.200000000000001
38250,CZ38252,CZ13241,2,60600,61200,6,,,Česko,Česko,2107,2107,1868.0588783283501,4,1,10.200000000000001
38253,CZ38253,CZ13242,1,28800,29400,1,,,Česko,Česko,3102,3102,775.762250487311,1,3,10.200000000000001
38256,CZ38254,CZ13242,2,30600,31200,1,,,Česko,Česko,3102,3102,775.762250487311,3,1,10.200000000000001
38257,CZ38255,CZ13242,3,46800,50400,1,,,Česko,Česko,3102,3102,1950.0,1,2,60.0
38252,CZ38256,CZ13242,4,50400,54000,1,,,Česko,Česko,3102,3102,1950.0,2,1,60.0
38254,CZ38257,CZ13242,5,57600,58200,3,,,Česko,Česko,3102,3102,1326.1685392533,1,3,10.200000000000001
38255,CZ38258,CZ13242,6,60300,60900,3,,,Česko,Česko,3102,3102,1326.1685392533,3,1,10.200000000000001
38259,CZ38259,CZ13244,1,28800,30900,3,,,Česko,Česko,1100,1100,4872.57368916262,1,4,34.8
38260,CZ38260,CZ13244,2,61200,62400,3,,,Česko,Česko,1100,1100,2225.18605948792,4,2,19.8
38258,CZ38261,CZ13244,3,79200,80700,3,,,Česko,Česko,1100,1100,3667.8861678062603,2,1,25.2
24848,CZ24849,CZ13245,1,36000,37200,1,,,Česko,Česko,1100,1100,122.75842124127601,1,3,19.8
24849,CZ24850,CZ13245,2,40500,41700,1,,,Česko,Česko,1100,1100,122.75842124127601,3,1,19.8
5771,CZ5772,CZ13248,1,27600,27900,1,,,Česko,Česko,6203,6203,242.651841674578,1,4,4.8
5772,CZ5773,CZ13248,2,54300,54600,1,,,Česko,Česko,6203,6203,242.651841674578,4,1,4.8
47870,CZ47871,CZ1325,1,20400,21000,3,,,Česko,Česko,6204,6204,656.4840376209639,1,4,10.200000000000001
47871,CZ47872,CZ1325,2,54600,55200,3,,,Česko,Česko,6204,6204,656.4840376209639,4,1,10.200000000000001
47873,CZ47873,CZ1325,3,61200,61500,1,,,Česko,Česko,6204,6204,2750.0,1,2,4.8
47872,CZ47874,CZ1325,4,70200,70500,1,,,Česko,Česko,6204,6204,2750.0,2,1,4.8
24859,CZ24860,CZ13250,1,19800,21000,6,,,Česko,Česko,3116,3116,6496.866025063609,1,4,19.8
24860,CZ24861,CZ13250,2,51300,52500,6,,,Česko,Česko,3116,3116,6496.866025063609,4,1,19.8
24862,CZ24863,CZ13251,1,30900,31500,1,,,Česko,Česko,3116,3116,399.40066821471896,1,3,10.200000000000001
24861,CZ24862,CZ13251,2,32700,33300,1,,,Česko,Česko,3116,3116,399.40066821471896,3,1,10.200000000000001
24864,CZ24865,CZ13252,1,35400,36000,1,,,Česko,Česko,3116,3116,440.65856057203,1,2,10.200000000000001
24863,CZ24864,CZ13252,2,49200,49800,1,,,Česko,Česko,3116,3116,440.65856057203,2,1,10.200000000000001
38262,CZ38262,CZ13253,1,22500,23100,2,,,Česko,Česko,5215,5215,2601.5912667961197,1,4,10.200000000000001
38261,CZ38263,CZ13253,2,52500,53100,2,,,Česko,Česko,5215,5215,2601.5912667961197,4,1,10.200000000000001
5623,CZ5622,CZ13255,1,27600,28800,6,,,Česko,Česko,6203,6203,5708.388242135909,1,4,19.8
5621,CZ5624,CZ13255,2,57600,59700,6,,,Česko,Česko,6203,6203,5692.48201413514,4,1,34.8
5622,CZ5621,CZ13255,3,72600,73200,7,,,Česko,Česko,6203,6203,5156.3411934141595,1,2,10.200000000000001
5620,CZ5623,CZ13255,4,79500,80100,7,,,Česko,Česko,6203,6203,5156.3411934141595,2,1,10.200000000000001
166,CZ169,CZ13258,1,25500,26400,2,,,Česko,Česko,5107,5109,19090.0,1,4,15.0
168,CZ167,CZ13258,2,59400,59700,7,,,Česko,Česko,5109,5107,25830.0,4,1,4.8
165,CZ166,CZ13258,3,65400,66000,2,,,Česko,Česko,5107,5107,438.279820629363,1,2,10.200000000000001
167,CZ168,CZ13258,4,70200,70800,2,,,Česko,Česko,5107,5107,438.279820629363,2,1,10.200000000000001
47396,CZ47397,CZ1326,1,23400,24000,1,,,Česko,Česko,6204,6204,1124.2905697798699,1,4,10.200000000000001
47397,CZ47398,CZ1326,2,59400,60000,1,,,Česko,Česko,6204,6204,1124.2905697798699,4,1,10.200000000000001
24866,CZ24867,CZ13261,1,63000,63300,1,,,Česko,Česko,8113,8113,191.397323292159,1,2,4.8
24865,CZ24866,CZ13261,2,67200,67500,1,,,Česko,Česko,8113,8113,191.397323292159,2,1,4.8
6682,CZ6681,CZ13266,1,20400,55200,7,,,Česko,Česko,5107,5110,3290.0,1,4,580.2
6683,CZ6684,CZ13266,2,55200,55800,7,,,Česko,Česko,5110,5107,1627.5188831218602,4,1,10.200000000000001
5839,CZ5839,CZ13267,1,20400,21000,6,,,Česko,Česko,5107,5110,1627.5188831218602,1,4,10.200000000000001
5838,CZ5840,CZ13267,2,55200,55800,6,,,Česko,Česko,5110,5107,1627.5188831218602,4,1,10.200000000000001
44017,CZ44018,CZ1327,1,33600,34200,1,,,Česko,Česko,6204,6204,656.4840376209639,1,3,10.200000000000001
44018,CZ44019,CZ1327,2,37800,38400,1,,,Česko,Česko,6204,6204,656.4840376209639,3,1,10.200000000000001
44163,CZ44164,CZ13273,1,32400,33000,6,,,Česko,Česko,5211,5211,1188.61219293468,1,6,10.200000000000001
44164,CZ44165,CZ13273,2,38700,39300,6,,,Česko,Česko,5211,5211,1188.61219293468,6,1,10.200000000000001
47415,CZ47414,CZ13274,1,28800,29400,6,,,Česko,Česko,5211,5211,1858.05765699479,1,2,10.200000000000001
47414,CZ47415,CZ13274,2,31800,32400,6,,,Česko,Česko,5211,5211,1858.05765699479,2,1,10.200000000000001
47416,CZ47416,CZ13274,3,39600,40200,6,,,Česko,Česko,5211,5211,1849.10486217471,1,2,10.200000000000001
47413,CZ47417,CZ13274,4,42600,43200,6,,,Česko,Česko,5211,5211,1849.10486217471,2,1,10.200000000000001
47417,CZ47418,CZ13274,5,64800,65400,6,,,Česko,Česko,5211,5211,1849.10486217471,1,2,10.200000000000001
47418,CZ47419,CZ13274,6,67800,68400,6,,,Česko,Česko,5211,5211,1849.10486217471,2,1,10.200000000000001
24888,CZ24889,CZ13275,1,24600,27000,7,,,Česko,Česko,5307,5314,14500.0,1,5,40.2
24889,CZ24890,CZ13275,2,54300,55380,7,,,Česko,Česko,5314,5307,10163.4716331517,5,1,18.0
24890,CZ24891,CZ13276,1,24600,26100,6,,,Česko,Česko,5307,5314,9831.43450722997,1,4,25.2
24891,CZ24892,CZ13276,2,54300,55800,6,,,Česko,Česko,5314,5307,9831.43450722997,4,1,25.2
24893,CZ24894,CZ13277,1,21000,21480,6,,,Česko,Česko,5307,5307,3187.97444749198,1,4,7.800000000000001
24892,CZ24893,CZ13277,2,55800,56400,6,,,Česko,Česko,5307,5307,3187.97444749198,4,1,10.200000000000001
9007,CZ9008,CZ1328,1,19200,20100,6,,,Česko,Česko,6105,6105,3642.47748229029,1,4,15.0
9008,CZ9009,CZ1328,2,51300,52200,6,,,Česko,Česko,6105,6105,3642.47748229029,4,1,15.0
3644,CZ3645,CZ13282,1,34200,35100,6,,,Česko,Česko,5214,5214,2750.64879339645,1,3,15.0
3643,CZ3644,CZ13282,2,37800,38700,6,,,Česko,Česko,5214,5214,2750.64879339645,3,1,15.0
24897,CZ24898,CZ13289,1,30600,31500,4,,,Česko,Česko,8101,8101,4059.97047375691,1,6,15.0
24896,CZ24897,CZ13289,2,33300,35100,4,,,Česko,Česko,8101,8101,4059.97047375691,6,1,30.0
9010,CZ9010,CZ1329,1,19200,20100,7,,,Česko,Česko,6105,6105,3642.47748229029,1,4,15.0
9009,CZ9011,CZ1329,2,51300,52200,7,,,Česko,Česko,6105,6105,3642.47748229029,4,1,15.0
146,CZ148,CZ13290,1,27000,27900,1,,,Česko,Česko,5107,5107,666.633269974833,1,4,15.0
